video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugxfg-ShfeIpBMJMiul4AaABAg.ANfeFMD_GsQANtXsgjpjfA,Ugxfg-ShfeIpBMJMiul4AaABAg,@앵생응-n4e,UCJOfEj-t_vG8ykZMeIeIocg,The title of the song is Wild story's Finding my way. But this song is only available on Apple Music,en,2025-10-05T09:22:41Z,2025-10-05 05:22:41,2
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgzhE0NT4Tnwc-avIt14AaABAg.ALcDqIRzcM4ALfl-jCEYMP,UgzhE0NT4Tnwc-avIt14AaABAg,@Random_edits.bs787,UCjeSCWLD20wLIKc3AUlnbRw,@Stacey-M2your welcome!!❤🎉,en,2025-08-11T07:53:57Z,2025-08-11 03:53:57,2
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxZil36Q0C3RcNY7T14AaABAg.ALc3RqiagN2AMJtSMaJdlW,UgxZil36Q0C3RcNY7T14AaABAg,@JoshualenneBeard,UCKzMlwe6mmpEOipLumkMK1A,Because she was a hoe 😂,en,2025-08-27T07:16:38Z,2025-08-27 03:16:38,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxR1Ddttwt8tt_LIL94AaABAg.ALbvTcYxEwAALrOM4gcluc,UgxR1Ddttwt8tt_LIL94AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,"She is!! This show and shows like this are nothing but fantasy full fillers for teenage girls who desire guys that they will probably never have. Most of these girls are living their fantasies through Jackie because they desire a guy like Cole. I’m not saying that they would date brothers because that’s disgusting and they know it but most would accept the bad treatment of a Cole. because they mistake obsession for love. Jackie is obsessed with Cole, not in love. Anyone who would let a guy do and say the things that he did and said to her, literally see how he treats other women and you see that your bf is passed out drink and you go to the barn to cheat on him with his on BROTHER. That’s obsession!!!",en,2025-08-15T20:18:11Z,2025-08-15 16:18:11,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxR1Ddttwt8tt_LIL94AaABAg.ALbvTcYxEwAAM2jfyTHXdy,UgxR1Ddttwt8tt_LIL94AaABAg,@MRVV93,UCCC8RyTEbQ32rcE5EcyqTWA,"@lakeshow-vq1rmvery well said!! Cole literally didn’t bother to show the smallest amount of respect to any girl even his own GF which is why girls are specifically rooting for him bc he’s being a “gentleman” ONLY with jackie, they think she’s special to him when in fact he’s only being nice just bc he desires her ,he can’t respect other girls and she’s no different except that he wants her that’s all ..also being with his brother’s girlfriend for the 2nd time says a lot about him, and for jackie I have nothing to say about her other than that she’s a cheater, honestly she and cole DO deserve each other ,it’s just gross seeing girls acting like he’s what every girl should be dreaming about",en,2025-08-20T15:24:10Z,2025-08-20 11:24:10,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxR1Ddttwt8tt_LIL94AaABAg.ALbvTcYxEwAAM2zYwnYSoq,UgxR1Ddttwt8tt_LIL94AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,"@MRVV93exactly!! Cole only changed enough to pull Jackie back in after she rejected his toxic behavior and went for his brother. But it’s easy for a guy to know when a girl really likes him. The constant stares she gave him. The ease dropping on his conversation. The question she kept asking everyone about Cole. Those are all signs that a person is really into you. So Cole being the player that he is, only changed because he felt that rejection was a sign of defeat. So he turned up the charm and seduction on young girl who was vulnerable and very little experience to get what he wants. If the show is being realistic then it would tell the truth that guys like Cole only want sex at that and almost never is looking for the love of their life. Cole knows that he can get any girl at that school and good percentage of even hotter girls in college if he attends. He is not looking for a love match in Jackie at all. Alex on the other hand is more of a fit for her because he’s to insecure to take advantage of her vulnerabilities and immaturity like Cole( a guy who was sleeping with half the girls in the school). This is why so many girls get heart broken in general because they go after the guy who has multiple options but then wanna call all men bad once they’ve been cheated on or mistreated by guys like Cole.",en,2025-08-20T17:42:52Z,2025-08-20 13:42:52,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxR1Ddttwt8tt_LIL94AaABAg.ALbvTcYxEwAAM313gV_w7b,UgxR1Ddttwt8tt_LIL94AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,@MRVV93And these type of shows aren’t being honest in how they portray a happily ever after scenario between two people when it results in cheating and sleeping with a ton of partners just to get to the one you love. That’s not being realistic. That’s promoting toxic behaviors and justifying it with movies like this. No where in the history of relationships does two toxic people bring about purity in a relationship. Someone or both are gonna end up hurting each other.,en,2025-08-20T18:04:49Z,2025-08-20 14:04:49,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgzCKn8w-ZkcNLFrP4V4AaABAg.ALaWXuZvXWiALaapBHYZiE,UgzCKn8w-ZkcNLFrP4V4AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,"The only difference is that after she kisses cole she dont stay with him, i think is to make a slowburm like bonrad",en,2025-08-09T07:48:48Z,2025-08-09 03:48:48,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxDlGvt-nk-qx5sFD54AaABAg.AL_XPiHoX08ALab1J5NiFu,UgxDlGvt-nk-qx5sFD54AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,But she is way different from Belly,en,2025-08-09T07:50:35Z,2025-08-09 03:50:35,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxDlGvt-nk-qx5sFD54AaABAg.AL_XPiHoX08ALbJwtE1rKZ,UgxDlGvt-nk-qx5sFD54AaABAg,@walking_inFaith,UCeT38MCtTT0tUSytSabq5Mg,"​@asíuLanAim talking about decisions and actions with the brothers, but I do agree, vibe wise and personality is different",en,2025-08-09T14:31:48Z,2025-08-09 10:31:48,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgzNPBsbnAxxnA554Zl4AaABAg.AL_PVjcXbmoALab8SSDQo0,UgzNPBsbnAxxnA554Zl4AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,She is so beautiful and you should care less about appearances❤,en,2025-08-09T07:51:34Z,2025-08-09 03:51:34,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgzNPBsbnAxxnA554Zl4AaABAg.AL_PVjcXbmoALdGjOui223,UgzNPBsbnAxxnA554Zl4AaABAg,@sharukaushal,UCdysV0qg1qqodOjncJAKhEw,@asíuLanA I think I just wanted to say that they haven’t dressed her properly according to her features — more of her hair is off — but I find the actress totally stunning. I meant the character. Sorry if I sounded rude,en,2025-08-10T08:42:13Z,2025-08-10 04:42:13,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyK4RXWPI3A3ibyfOt4AaABAg.AL_OTT0LNOBALablFeMEl8,UgyK4RXWPI3A3ibyfOt4AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,So endgame❤,el-Latn,2025-08-09T07:57:00Z,2025-08-09 03:57:00,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyubEMDa7xsKuVTI6R4AaABAg.AL_OPPNaSJWALbgVhgAtbG,UgyubEMDa7xsKuVTI6R4AaABAg,@treymorris3703,UCGFU-qbNi3Q6bvL6s3sXx2w,Yet you took the time to comment 🙄,en,2025-08-09T17:57:40Z,2025-08-09 13:57:40,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyStOq_u6f-aFdsaat4AaABAg.AL_LK7t_qOrALabDF_NNTF,UgyStOq_u6f-aFdsaat4AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,What,en,2025-08-09T07:52:13Z,2025-08-09 03:52:13,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwqwsNvXSuPjmkWf1Z4AaABAg.AL_6W0WzTGmALabHDFuoda,UgwqwsNvXSuPjmkWf1Z4AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,1:23,ja,2025-08-09T07:52:45Z,2025-08-09 03:52:45,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwLiRTZs0QXOCFiNl54AaABAg.ALZy5vs2VzYALabIt8rtf4,UgwLiRTZs0QXOCFiNl54AaABAg,@asíuLanA,UCTpmBebiV1m2JbaWzEOuwXA,Yes,en,2025-08-09T07:52:59Z,2025-08-09 03:52:59,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwaS-78Ni5ot1VaAYh4AaABAg.ALZvuPwfUCZALZwNcfScop,UgwaS-78Ni5ot1VaAYh4AaABAg,@amanor98,UCtYNaXXvTWlgtglQv5ffDZQ,"Literally, Alex's girlfriend went to Jackie and asked if it was okay, and IN THE BOOK, Jackie said he was always hers and they stayed together for the rest of the story!",en,2025-08-08T16:18:39Z,2025-08-08 12:18:39,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxtWdrzuD8X6tiSpeR4AaABAg.ALZkMw-qicsANnz_OAH0JO,UgxtWdrzuD8X6tiSpeR4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,Disgusting Danny. This show has no bro codes smh,en,2025-10-03T05:38:00Z,2025-10-03 01:38:00,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugzfgut6I216ZiSF6_F4AaABAg.ALZX1Q1UNCcALZaZ_xC24Y,Ugzfgut6I216ZiSF6_F4AaABAg,@TOXICDREAMS67,UCA8kN6OdYjfaYyKiHW5-bPQ,"IKR? It's a farce. Why do these so-called heroines would want to be desired by a heinous, toxic and dangerous man?!",en,2025-08-08T13:08:03Z,2025-08-08 09:08:03,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugzfgut6I216ZiSF6_F4AaABAg.ALZX1Q1UNCcALZkDKnDB_7,Ugzfgut6I216ZiSF6_F4AaABAg,@KaboshaKayonga-d2h,UCd4owEt6UKMUxWvNpaXxcFg,It’s always the younger brother is jealous of the older brother too and the girl can’t like anyone outside the house she is living in. So stupid these girls don’t know how to just stay friends with a male?? Like what’s wrong with them having a brother-sister relationship??,en,2025-08-08T14:32:24Z,2025-08-08 10:32:24,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyusqT5hVtrBgEcYfV4AaABAg.ALYsgCdPGtEALiB1n9mnBw,UgyusqT5hVtrBgEcYfV4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,"I think it’s kinda the point. Fulfilling the teenage girls fantasy of getting the guy that every other girl wants. But these reality this guy has tons of options and likely your not one of them. So far MLWTWB has been spot on with how these guys are. Egotistical, arrogant, sleeps with multiple girls, doesn’t commit because why would he lol. Now rather the show spins it to something different idk. But usuallly guys like Cole probably date you for a few months and as soon as he lose interest or finds someone hotter it’s on to the next. That’s the harsh truth",en,2025-08-12T06:28:39Z,2025-08-12 02:28:39,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyusqT5hVtrBgEcYfV4AaABAg.ALYsgCdPGtEAMdIf8DiLGX,UgyusqT5hVtrBgEcYfV4AaABAg,@medelinejs1173,UC8pGnQViCVVK0WuQF0Qg7Tg,@lakeshow-vq1rmTRUEEE THIS! I feel that Cole is not an actual jerk… I think he is just dealing with stuff…,en,2025-09-04T05:30:31Z,2025-09-04 01:30:31,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyusqT5hVtrBgEcYfV4AaABAg.ALYsgCdPGtEAMkNFu8eOeN,UgyusqT5hVtrBgEcYfV4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,"@medelinejs1173I don’t think Cole is being this way just because he’s going through a tough season in life. It has to be a part of his character but maybe just not brought to light. My issue primarily is not with Cole or even Jackie. It’s the writers and show creators that I look at and wanna ask them “what are they trying to normalize with this show??” It’s not normal for a girl to not only be in love with two brothers that she lives with but the cheating, the betrayal of brothers, Brothers dating there brothers ex. I would have no issues if Jackie would’ve chose Cole first in season 1 but after she chose Alex it should’ve been lines drawn in the sand for both Jackie and Cole. Same thing goes for Danny and Erin. Like dude not only is she your brothers ex, he had sex with her!! Like where is the bro code between brothers? Where are the lines drawn for the Walter brothers where they say no matter what we won’t do this? This definitely isn’t normal behavior between brothers. And why did they have to make Jackie so trashy? I can’t hardly stand her anymore and she started out so promising. Standing on principles and having good morals. Why make her out to be a cheating, heartless harlot",en,2025-09-06T23:25:18Z,2025-09-06 19:25:18,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwI-m8kNKvLj-jCSuF4AaABAg.ALYacaWEXVoALYfXjIwQE2,UgwI-m8kNKvLj-jCSuF4AaABAg,@strwshir,UCMO5Scrw2fgPwusfyiDiBDw,fr,be,2025-08-08T04:32:15Z,2025-08-08 00:32:15,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwPmPacMXrmfqDRw414AaABAg.ALXuJkYVx6DAMJuBgMi8_8,UgwPmPacMXrmfqDRw414AaABAg,@JoshualenneBeard,UCKzMlwe6mmpEOipLumkMK1A,You are never the only one girl. team Alex ❤️,en,2025-08-27T07:23:05Z,2025-08-27 03:23:05,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwpK757w5dmNTKorFV4AaABAg.ALXt6giH67sALfcIaWAmNN,UgwpK757w5dmNTKorFV4AaABAg,@Random_edits.bs787,UCjeSCWLD20wLIKc3AUlnbRw,Christmas 😭🙏,ceb,2025-08-11T06:37:53Z,2025-08-11 02:37:53,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgwJh_J5lyjEI5kx7Ah4AaABAg.ALXY6lM5A68ALi9PjIRahl,UgwJh_J5lyjEI5kx7Ah4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,It could be before she tells him what she did,en,2025-08-12T06:14:26Z,2025-08-12 02:14:26,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyuzcBjdWMab5v4rNd4AaABAg.ALXMmbXwVPDALqWaoUqleh,UgyuzcBjdWMab5v4rNd4AaABAg,@Marinette-yj3wh,UC8H1z5aXiXto3Dr7gnoXT_A,"Oh it’s them?
I replay it like 20 times to see who they were. I’m really glad that they got together",en,2025-08-15T12:10:59Z,2025-08-15 08:10:59,6
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyuzcBjdWMab5v4rNd4AaABAg.ALXMmbXwVPDAMEqx4SakXL,UgyuzcBjdWMab5v4rNd4AaABAg,@leahale,UCE5OALtA-HkKBzm8QYVxCeg,Connection? She was literally hooking up with his brother. It's disgusting. I don't get how anyone can be with someone who previously had sex with their brother.,en,2025-08-25T08:18:33Z,2025-08-25 04:18:33,2
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyuzcBjdWMab5v4rNd4AaABAg.ALXMmbXwVPDAMHc7SZ2usN,UgyuzcBjdWMab5v4rNd4AaABAg,@xsofias_lifex,UCNSNDJRpS9xvOBOdahpAsvQ,Oh my god I didn’t see Erin and Danny yesssssss they are so cuteeeeee,en,2025-08-26T10:06:45Z,2025-08-26 06:06:45,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyuzcBjdWMab5v4rNd4AaABAg.ALXMmbXwVPDAN73GLD2G0W,UgyuzcBjdWMab5v4rNd4AaABAg,@jamecia90s,UCYSS-o4jcqUb38zUvbTfJXQ,@leahale twin brother at that🤦🏽‍♀️,en,2025-09-16T04:12:22Z,2025-09-16 00:12:22,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugz6OpMFESH4eKat9qV4AaABAg.ALXI9gVon0BALXIJJ6PByX,Ugz6OpMFESH4eKat9qV4AaABAg,@SofLoaf.C,UC3djroVh9h_Wc5xtRMI24IA,nevermind i just finished the trailer its not looking too good,en,2025-08-07T15:41:19Z,2025-08-07 11:41:19,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxYRPGRskUCY7iFdzh4AaABAg.ALXC_yv5fawALi5hTLSfXG,UgxYRPGRskUCY7iFdzh4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,This show is beyond toxic!! Like making out with brothers Jackie? That’s low for adults! But these are teenagers for viewing teenagers!! What are we teaching them?? That it’s ok to cheat and take your brothers gf 😂,en,2025-08-12T05:42:03Z,2025-08-12 01:42:03,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxYRPGRskUCY7iFdzh4AaABAg.ALXC_yv5fawALj3skHmHQt,UgxYRPGRskUCY7iFdzh4AaABAg,@Stranger_Things453,UCwlMtkTi4Dvb43K4eElAcNQ,​@lakeshow-vq1rm it's the temu version of the summer I turned pretty 😭😭😭😭😭😭,en,2025-08-12T14:45:21Z,2025-08-12 10:45:21,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugx7qpUqvg2rx2HYtJV4AaABAg.ALXBJPCg0xnALXBLR81JNf,Ugx7qpUqvg2rx2HYtJV4AaABAg,@shianneb,UCRDr1UKDV8RZydcl6orng-A,Alex definitely deserves better after what Jackie did but still,en,2025-08-07T14:40:26Z,2025-08-07 10:40:26,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgyLNgnU1Tshvn8QCol4AaABAg.ALWl5h5fCFAALiBQ6nmhDB,UgyLNgnU1Tshvn8QCol4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,😂😂,ja,2025-08-12T06:31:58Z,2025-08-12 02:31:58,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxaA10SpCRz5ephVph4AaABAg.ALW6uLiuPCMALWAUfo288u,UgxaA10SpCRz5ephVph4AaABAg,@Anniemac-008,UC4Z4uj9sGmIQUC6lBv3eX1Q,Aug 28,NA,2025-08-07T05:13:43Z,2025-08-07 01:13:43,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxaA10SpCRz5ephVph4AaABAg.ALW6uLiuPCMALXBBAW6EjJ,UgxaA10SpCRz5ephVph4AaABAg,@Yourfav.braylee.x.o.x.o,UCgP2lI0UrGv8jEZ5n9SXi1Q,@Anniemac-008ayyayayayayayya,ha,2025-08-07T14:39:02Z,2025-08-07 10:39:02,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALevBjNukuw,UgxTe0JNAKqyEAUqvfl4AaABAg,@Itsislaaa.w,UCh_q_0GWfuoc-uEHJby2s0w,Actully tho,en,2025-08-11T00:03:44Z,2025-08-10 20:03:44,4
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALoMTT4JZL-,UgxTe0JNAKqyEAUqvfl4AaABAg,@sophiecaluk8381,UCCMp1fbkfCc5CbAYPFCr42g,Alex has to stop being such a baby and behaving as if Jackie is dying which is SO annoying 🙄,en,2025-08-14T16:03:59Z,2025-08-14 12:03:59,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALpe-VuS4W5,UgxTe0JNAKqyEAUqvfl4AaABAg,@tvivgirl,UCy8W9coVnIcaVk63YPjPHXQ,@sophiecaluk8381she cheated on him  and he loved her so it deeply hurt???,en,2025-08-15T04:05:10Z,2025-08-15 00:05:10,6
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALtSapCxuyG,UgxTe0JNAKqyEAUqvfl4AaABAg,@sophiecaluk8381,UCCMp1fbkfCc5CbAYPFCr42g,@tvivgirl he may have genuinely liked Jackie too but she couldn't help with the fact that two boys took an interest in her and in case no one noticed there were moments when he acted like an ass by using her to gain popularity something that he wanted from his brother Cole even though from what he has been through he doesn't see himself that way. If I were to pick a spectacular view or an act of kindness such as Cole fixing Lucy’s teapot I would choose the kindness act and I would say that Jackie should too,en,2025-08-16T15:33:46Z,2025-08-16 11:33:46,0
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALw4RvxGcNV,UgxTe0JNAKqyEAUqvfl4AaABAg,@tvivgirl,UCy8W9coVnIcaVk63YPjPHXQ,@sophiecaluk8381 thanks but he reminds me too much of Conrad and he was just as petty. Like kissing or having feelings for a girl who’s messing around with your brother is crazy,en,2025-08-17T16:00:25Z,2025-08-17 12:00:25,3
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALz2NSSJ7cK,UgxTe0JNAKqyEAUqvfl4AaABAg,@iahcrishaaa,UC0SChw0BTkU2F1czhwm7e6Q,REMEMBER WHEN CONRAD TOLD THAT TO BELLY TOO WHEN HE VISITED HER TO “GIVE HER SOME CANDY” ON HALLOWEEN?!!!😭😭😭,en,2025-08-18T19:40:03Z,2025-08-18 15:40:03,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,UgxTe0JNAKqyEAUqvfl4AaABAg.ALW1ilulZC4ALznLtgWciJ,UgxTe0JNAKqyEAUqvfl4AaABAg,@tvivgirl,UCy8W9coVnIcaVk63YPjPHXQ,@iahcrishaaa lol no 😭,so,2025-08-19T02:39:16Z,2025-08-18 22:39:16,1
5ZvbQ48GAyk,My Life With the Walter Boys: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-05T15:00:00Z,Ugxnf5xJ8AGy7BNGTQp4AaABAg.ALVhfspMLl2ALiCG2YfQU8,Ugxnf5xJ8AGy7BNGTQp4AaABAg,@lakeshow-vq1rm,UC40-O46nMyqicOC7Zn9ANFw,"That’s the world we live in. We have created a society where women believe that they can do no wrong and that always the man’s fault. Cheating use to a line that most wouldn’t cross but this generation don’t understand it until it happens to them. When you so many girls root for the guy who betrayed his brother by taking his girl for the second time, it says a lot moral compass of so many who would do anything to get what they want. It’s called unchecked desire or forbidden desires",en,2025-08-12T06:39:20Z,2025-08-12 02:39:20,0
