video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugw3x3Qmrm5ngd53brR4AaABAg,NA,@sonu7979,UCxGUTPx_qVowurtYdNfMP_Q,"Like really .? Are these teen gals losing their freaking mind , or in their menopause confusing every boy around .? Alex was in his own world , but Miss Jackie decides to break the ice , and then at the end she loves Cole , what the hell.? Poor Alex ,",en,2025-09-02T18:54:30Z,2025-09-02 14:54:30,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwaG6XhnJSp6B-zRZR4AaABAg,NA,@Itz_Keara,UC2w2oJwFJqz-GgSgRepsaLg,YESSSSSSSSS OMG IM SOOOO EXCITED!!!!,NA,2025-07-19T02:37:13Z,2025-07-18 22:37:13,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugx_nwxu7nWerwGP5QB4AaABAg,NA,@TheHannahBurke,UCQNw-ZeSyjaM0YKluhGxFew,Dang Alex! He’s way out of Jackie’s league now lol,en,2025-07-19T01:04:06Z,2025-07-18 21:04:06,1,3
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugz9qC96UOwdQyOx5R94AaABAg,NA,@virg.d,UCxuip7_lPW_qq0UaDgUjxUQ,"Y’all am I the only one who likes Alex?? Like hear me out he is the greenest flag, he treats her so good!!! And the moment he said ‘’I love you’’ to Jackie she went and kissed his brother. My boy Alex got hurt AGAIN. But don’t get me wrong it’s not that I don’t want cole and Jackie together, bc they have chemistry, but Alex deserves better. I mean Jackie literally cheated on him with his brother",en,2025-07-18T23:48:50Z,2025-07-18 19:48:50,0,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxaVuBUXHa2laW5rmF4AaABAg,NA,@Allthingsronald,UCuwTuWhDhDOU_zYYHj0s8EQ,"If that was me i would have said, 
""why do you think?""",en,2025-07-18T21:16:45Z,2025-07-18 17:16:45,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugw796hE8lzDpuTMFhp4AaABAg,NA,@SanaaBailey28,UCTkRrToUzY5PsWKvK4UUcNw,Guys my birthday is the same day it is coming (august 28) out thank you for the birthday gift netflix,en,2025-07-18T15:53:30Z,2025-07-18 11:53:30,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxjjEEglMAz_q91nAd4AaABAg,NA,@Wisdom-l3l,UCHSLz5uApvSdbGho8C5qcDA,Omg Cole is hotter than in season 2…😮,en,2025-07-17T21:01:58Z,2025-07-17 17:01:58,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugz0O6EFkBjiZVv6QNd4AaABAg,NA,@RowMae,UCerEPtR7jQE-1oOXJ613edQ,"my current shows
-my life with the Walter boys
-the summer I turned pretty
-Ginny and Georgia 
-XO kitty 

my comfort showssss ❤❤❤",en,2025-07-17T16:13:46Z,2025-07-17 12:13:46,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxCInpCwRX-txc3Z4h4AaABAg,NA,@2Jun3,UC6N8T_KZQ92-50NFBgipogw,Honestly this is the one show I WANT the girl to end up choosing herself cause girl…,en,2025-07-17T15:00:16Z,2025-07-17 11:00:16,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugy17l7aShro5i3vi6V4AaABAg,NA,@Lxuiicas,UCjkXLKU67mDY4AbLvYKlLkQ,NO PART 1 & 2? WE GETTING IT ALL TOGETHER??,en,2025-07-17T14:33:38Z,2025-07-17 10:33:38,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwSZm78EvjpmUbaWWx4AaABAg,NA,@rachitabhatnagar148,UC-vnuJSP18nMkbTfD0OB8HA,can anyone pls help me with the song !!!!,en,2025-07-17T12:52:21Z,2025-07-17 08:52:21,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugz-vx44phxaxq_DpaJ4AaABAg,NA,@Stormcutt3rL0v3r16,UCduJushceN9F1UFNpDgaVtA,PLEASE CAN KYLIE AND ALEX GET TOGETHER I'M FREAKING OUT,en,2025-07-17T12:35:43Z,2025-07-17 08:35:43,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzfSKsQjDR7rMWYiRt4AaABAg,NA,@Berffn,UCnkfF9Wf46By0D-fbruxEsg,ISTG IF JACKIE CHOOSES HERSELF IM GOING TO CRASH OUT,en,2025-07-17T09:25:05Z,2025-07-17 05:25:05,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxLg0pOWCMVYOhTqdB4AaABAg,NA,@spiderman2lv,UClXdS1Zl6DZeQ_xxKdhok9g,"Like: team Alex
Comment: team Cole
😏😏😏",en,2025-07-17T04:49:27Z,2025-07-17 00:49:27,3,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxOSbQDGqFniF-d_ZV4AaABAg,NA,@tatumsophiaott5353,UCIY4X4MBxuxCLHDV0eE0CFw,If Jackie doesn’t get with Cole I will throw my phone at the tv 😂,en,2025-07-16T22:08:56Z,2025-07-16 18:08:56,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugxw2mdXd72ZMVK7IMd4AaABAg,NA,@ghaliyaibrahim1770,UC-16MwVe-jOoAx7r8C1Eaag,Why is Alex all of a sudden jackedd,en,2025-07-16T18:55:06Z,2025-07-16 14:55:06,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgyvfNDkQH2oz7MykAl4AaABAg,NA,@derinsuiii,UCg7T1liCY7jDmsumNlhMHHA,YEAH MAN,jv,2025-07-16T17:02:28Z,2025-07-16 13:02:28,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwZHSXj1lJlf6oiS8d4AaABAg,NA,@rileybswonders4228,UCa9cViYn9Qfbc6Eay0bWs6w,Ahhhhhh I can't wait,ga,2025-07-16T14:56:16Z,2025-07-16 10:56:16,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugw3PLGxkCT4MhbJXiR4AaABAg,NA,@sadamhussaingabol9401,UCKOxX5rMXN4C0PI_o6NAZVg,Can't wait jackieee Gooo with. Alexxx please,NA,2025-07-16T14:00:11Z,2025-07-16 10:00:11,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzCQgFCTBqtV1ZWDCV4AaABAg,NA,@NaomiePatenaude,UCIRH92h9_Y_l3uL_ytna46g,Allô lyvia,NA,2025-07-16T01:45:05Z,2025-07-15 21:45:05,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugzd52qZn9ye1TvmnJ14AaABAg,NA,@Rosula_D,UCcz-hm4tleDOvdicZwBBuug,"Dude wth! I literally just found out about season 2 dropping in a month because I searched by myself. No promo on social media or anywhere else. Netflix, are yall serious? I know that you don't consider this show among your blockbusters, but can't you even do the bare minimum in terms of promo?",en,2025-07-15T22:10:12Z,2025-07-15 18:10:12,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxYsrlHdZXfcdTpfCx4AaABAg,NA,@That_BxtchJade,UCxxkP4WZ2QPPLVgZOv5_wHg,"Shes such a fckin pick me, and we ALL know shes finna get with Cole. But lemme just say.......Im still gon watch it😂",en,2025-07-15T20:40:56Z,2025-07-15 16:40:56,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwoynXGtFXplYPjuUd4AaABAg,NA,@melinaj2416,UClYWxTUPAQxDiG19t3zDPcg,Yo Alex needs to be with Kyle,en,2025-07-15T16:54:46Z,2025-07-15 12:54:46,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxyTPgX_X0E6UcUL2x4AaABAg,NA,@OliviaTse-b4g,UCTDMQwGRbOQIikFIV5SJdVw,The shot where Jackie and Cole were at the barn happened in the My return to the Walter boys too!,en,2025-07-15T12:54:11Z,2025-07-15 08:54:11,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugzds9ZFt2PFfPAMGxZ4AaABAg,NA,@BrooklynStaley-m6h9l,UCWnIQId5WB0w15BMnL7mT2A,Alex and Jackie for lifeeeee❤,NA,2025-07-15T04:00:37Z,2025-07-15 00:00:37,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxrYQY5O8Oo1g_rxDB4AaABAg,NA,@madonnaautridge335,UCUi3rRuR0mmBroOa1U4JBbQ,"This is going to be released the day before my birthday 28/29 
Thnx Netflix for the treattt💃🤌🔥",en,2025-07-14T23:26:27Z,2025-07-14 19:26:27,2,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugwtz4O78ZJNXcZXmjJ4AaABAg,NA,@marisolvicente29,UC72LtIowZHGVQXLeo2WALiQ,Chico guapo,it,2025-07-14T19:22:09Z,2025-07-14 15:22:09,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzA2_JBwrheC-Mw-kJ4AaABAg,NA,@묭-m4l,UC1H9Jn5KcG8OKvTQHTNNPyg,개맛도리 드라마가 돌아온다..,ko,2025-07-14T15:27:40Z,2025-07-14 11:27:40,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgyIaMYt7nP_sjC1LMd4AaABAg,NA,@Gossipgirl-x8x,UC-qRuz8EKxVdA9HCJ6kphYQ,ISWTG IF JACKIE DOESNT CHOOSE EITHER IM GONNA FLIP BC I TSITP AND THIS ARE SO SIMILAR .COLE IS CONRAD.AND ALEX IS JEREMIAH,en,2025-07-14T13:14:38Z,2025-07-14 09:14:38,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwFm71w854prqljY294AaABAg,NA,@Urfav.Brunette-777,UCRyuiLKRJF5tj10ZmU2-XaQ,OMG YAYAYYY SEASON TWO! YAYYYY OMG IM SO EXCITED!!!,cy,2025-07-14T10:44:29Z,2025-07-14 06:44:29,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugx-Kur74UfmBf1ZuQN4AaABAg,NA,@fridaljrring6293,UCkAztnKsyovKETNfB1hH-ng,OMG YES FINALLYYYY,ru-Latn,2025-07-14T06:51:10Z,2025-07-14 02:51:10,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugxv7s6m__vsLOV3xx94AaABAg,NA,@Daniela-d4x8n,UC1b5Xgy0fJhYMhgbhBRzQ5A,"I am so pumped and they’re both hot now but I swear if she doesn’t come out Cole, I’m crushing out no I’m crashing out in between this and summer. I turned pretty. I’m crashing out. I’m so happy.❤❤❤❤❤❤❤",en,2025-07-14T05:46:15Z,2025-07-14 01:46:15,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgyRCi2l_4yniCkloLl4AaABAg,NA,@waldosplace3119,UC2xRSZguo82h0izcxUdBVPg,Omg ❤,ig,2025-07-14T04:55:01Z,2025-07-14 00:55:01,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzSer4lDlvAVfgSgxV4AaABAg,NA,@KanyeWes89,UCI8qvF7BgcTPGPvcIHe4Ygw,FINALLY A TRAILER!,gl,2025-07-13T20:43:28Z,2025-07-13 16:43:28,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwW_V5wdybbCIvleHV4AaABAg,NA,@Brenlee_Moore,UC_V-1n_lDP3Frs9bmWCfWlw,The summer I turned pretty dupe,en,2025-07-13T20:23:24Z,2025-07-13 16:23:24,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugyz3WF5HDqPzX89OX14AaABAg,NA,@lydforgetme,UCdEIwZxNoD8uLipuEZSRxgg,IT BETTER BE JALEX,fr,2025-07-13T19:33:09Z,2025-07-13 15:33:09,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxmizXCE1ly4x-mzwl4AaABAg,NA,@Lavender_Laxy15,UCBp_t-Ngcqyk5n_lCGNrETQ,Eeee so excited!!🎉🎉🎉,af,2025-07-13T16:00:58Z,2025-07-13 12:00:58,2,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugz907lJ66kVAl36RM94AaABAg,NA,@fearcast-c9y,UC_eQYrGpj3DuYeEgtLg1fEg,Can't wait,NA,2025-07-13T11:22:46Z,2025-07-13 07:22:46,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgysRIehZ-_Cg7lUQ254AaABAg,NA,@sxn0366,UCXKG_qgPJr7CEtTjLcZJuyg,girlie needs to stop wearing business casual,en,2025-07-13T10:23:46Z,2025-07-13 06:23:46,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzyHncaSy5d9S5-D294AaABAg,NA,@typicalvirgo6361,UCtFwsHrBhEo7iSwatO1MkxA,"Looking forward to Season 2. Does anyone else think some parts were AI-generated? The scene where Cole's mum says 'you do belong with us,' Cole's face in the last scene, and even the background all made me wonder.",en,2025-07-13T08:04:44Z,2025-07-13 04:04:44,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzlCen4IoKlNcxBwhd4AaABAg,NA,@amnasadia9711,UCKOAe2yl23-kNETLO8UhcyQ,"I was eagerly waiting for this show I mean 
F I N A L L Y 🎉🎉",en,2025-07-13T06:18:12Z,2025-07-13 02:18:12,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwT6ozTDJIxxlkGTOB4AaABAg,NA,@n0ctis-o6o,UCR_TS6DMfog6vel20RSgDDQ,I NEED IT TO COME OUT NOW,en,2025-07-13T03:51:55Z,2025-07-12 23:51:55,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxOb02UbKbsebUFwhB4AaABAg,NA,@MadisonHoward-f9h,UCeF5Q6ov4OuTOgldg4YTP-w,This can not come any faster I swear lol,en,2025-07-13T03:51:48Z,2025-07-12 23:51:48,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxE40T3dAuSqRx3AP14AaABAg,NA,@KATSEYELOVERE,UCWMJ6MGCrbEcMDLe5NKMTww,YESS COLE MY BABY,en,2025-07-13T03:00:44Z,2025-07-12 23:00:44,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgyPuGFTnjaTIlWR0cp4AaABAg,NA,@finclec,UCnOaSPLNZkNcQKQJlwf9Odg,OOOOOJACKIE LOOK GOOD IN THR CITY,so,2025-07-13T02:13:21Z,2025-07-12 22:13:21,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwwGqnndxeFO67EK5d4AaABAg,NA,@carolmt_25,UCkpG8EzvuRZUgSiGCYgOhUw,Omg finallyy ❤,NA,2025-07-12T19:34:02Z,2025-07-12 15:34:02,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugxyv9mhC1nQFXZcGEZ4AaABAg,NA,@VickyBeh-u6v,UCL98q4wjuj3u2r8H0Ee-OfA,Am excited,en,2025-07-12T18:55:27Z,2025-07-12 14:55:27,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxKS2cQS8YAxGPPbyR4AaABAg,NA,@Twinkletoes-GT,UCO9_jydYmAlLj7XWENHFElQ,Team Cole for life ❤❤❤,en,2025-07-12T17:31:17Z,2025-07-12 13:31:17,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxxqDfFlHIUnImTLcF4AaABAg,NA,@ss.amy3,UC_SGzVLsWVKuVIuEfGvV0_w,FINALLYYY ive been waiting for so long for this,en,2025-07-12T17:12:13Z,2025-07-12 13:12:13,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxLbUVtcseb6gu2Xd54AaABAg,NA,@authenicallyrubes,UCEdFxKbMbAPKqm02RVBWCxQ,Alex looks FINE this season,NA,2025-07-12T16:05:37Z,2025-07-12 12:05:37,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgycjJpdFkAeWgkZfB54AaABAg,NA,@rameshpatil1477,UCUFg1CCFgh0ngTL7Th5GRCA,"Damn Netflix is spoiling us , MLWTWB , Wednesday S2 , maybe stranger things😂😂😂",en,2025-07-12T11:36:45Z,2025-07-12 07:36:45,2,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwA-fXdLmW9cL1_Oy94AaABAg,NA,@Nandaff27,UCxstWRX84OdJHfuO4K5czVQ,Songs name?,NA,2025-07-12T10:54:56Z,2025-07-12 06:54:56,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgzbpCBKovjY-w78H0R4AaABAg,NA,@tataedits2124,UC9O2tPQz1u8Z-bz0HEJFV7Q,"Ahhhh Omggg the two looks so good, lit I’m Jackie, that two hotties 🥵😍",en,2025-07-12T10:28:09Z,2025-07-12 06:28:09,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwREr13R1hKu1w66qp4AaABAg,NA,@tammychew2196,UCBrdbhpBhxtBm9KgQgUUbxw,Where’s Kiley?,ga,2025-07-12T10:17:50Z,2025-07-12 06:17:50,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxGasACMooTnedfhpN4AaABAg,NA,@RyanGarnica-o9w,UC5C9hmt814RI7ls1idEL64w,Team Alex baby!,de,2025-07-12T02:20:36Z,2025-07-11 22:20:36,2,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgxquB-EYdUDomRDqaV4AaABAg,NA,@scarlettrobinson14,UCUSpyNE8_q8wqMH-96LrDog,"bro netflix is fr spoiling us this year, we get ginny and Georgia season 3, Wednesday season 2,  outer banks season 5, and my life with the water boys season 2",en,2025-07-12T00:36:40Z,2025-07-11 20:36:40,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugw58ybwJkz2m_aCbzp4AaABAg,NA,@nisznn,UC504irERj1gTujgTrReKkaQ,"i hope she picks a boy, this been making my heart hurt",NA,2025-07-12T00:24:20Z,2025-07-11 20:24:20,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgwI5-plxjlDQHnBHX14AaABAg,NA,@user-Att-w7n,UCF2rt7aE7uVUYD98h_EtSLg,عزااا صار كوم شفت المسلسل وكلت شيجيب الموسم الثاني بعد كومة وقت يمكن بعد قرن الوقت شلون يمشي سريع حتى نسيته وهياته الاعلان طلع صدفة 😍😭✨,ar,2025-07-11T22:52:19Z,2025-07-11 18:52:19,1,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,UgyIhvPPIzfdawLGOO14AaABAg,NA,@CECE-xu6gj,UCVXXz6vTmDUO1WjyAc8CTgw,Alex be looking fineee,af,2025-07-11T22:08:41Z,2025-07-11 18:08:41,3,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugy6edhIGGdDk57ED414AaABAg,NA,@DanielleLee-n4r,UCZaY1XAN06_AA62g9ePMSjA,I’m so glad it’s here I screamed when I found out,en,2025-07-11T20:37:42Z,2025-07-11 16:37:42,0,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,1582877,25111,1213,Ugx_JRPl_lEUU6yBdSF4AaABAg,NA,@assacadummy,UCdBtSLlRi4wowtwZowVxHHw,lowk just here for isaac,en,2025-07-11T20:12:33Z,2025-07-11 16:12:33,1,0
