video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugwxf-NSxZLfzrTnBaB4AaABAg.AL8N6I01bMOAL9bYc4S1vl,Ugwxf-NSxZLfzrTnBaB4AaABAg,@TOXICDREAMS67,UCA8kN6OdYjfaYyKiHW5-bPQ,And why not?! He is a charming and single young man who can  do and date whomever he chooses,en,2025-07-29T10:56:24Z,2025-07-29 06:56:24,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugwh7MR-H1Jhn-kaNTp4AaABAg.AKHe0kq5B0lAL9GPX9psoh,Ugwh7MR-H1Jhn-kaNTp4AaABAg,@remyxsnc,UCqOT_YrPNnCsm5-BGlqX7ag,Sameeee,so,2025-07-29T07:42:55Z,2025-07-29 03:42:55,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugwh7MR-H1Jhn-kaNTp4AaABAg.AKHe0kq5B0lAL9QDxiA4VG,Ugwh7MR-H1Jhn-kaNTp4AaABAg,@aboutvaishnav1,UCmI1fCbfrumTguqK3J9j19w,​@vcsd6yeah cuz he didn't deserved to be cheated on.,en,2025-07-29T09:08:43Z,2025-07-29 05:08:43,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AKV5mbnvsM-,UgxhXyMdMoXZwf7jRqV4AaABAg,@tayandtaff,UCKoczs-AhXZGLLFkRx57ymQ,What happened omg?!!!,NA,2025-07-12T22:41:59Z,2025-07-12 18:41:59,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AKVJ1CM-dR3,UgxhXyMdMoXZwf7jRqV4AaABAg,@Tashalifowe,UCMHcgl59TFCLCxsAtXPpJNQ,Real😭🤣,NA,2025-07-13T00:37:42Z,2025-07-12 20:37:42,3
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AKgG5BGQDv0,UgxhXyMdMoXZwf7jRqV4AaABAg,@TOXICDREAMS67,UCA8kN6OdYjfaYyKiHW5-bPQ,Jackie  should have stayed in New-York with her Uncle Richard,en,2025-07-17T16:02:55Z,2025-07-17 12:02:55,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AKgQAgmmagU,UgxhXyMdMoXZwf7jRqV4AaABAg,@ThandoNdlovu-zr3ld,UCI9CpqxkvtIPgSk4xfNTJyg,​@tayandtaff Her parents passed away she got adopted by her mom's best friend she has a house full of sons some of them really cute she began having feelings for one Cole (the blonde guy) but dated Alex (the brunette) later kissed and I think hooked up with Cole and just decided to leave without saying goodbye to anyone a lot more happened but that's just a summary.,en,2025-07-17T17:31:03Z,2025-07-17 13:31:03,4
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AL12MH6Hjdl,UgxhXyMdMoXZwf7jRqV4AaABAg,@flowerqueen2749,UCiExYqSNp4I7nlrUm8PNRyw,@ThandoNdlovu-zr3ldso you think she went all the way with Cole ?,en,2025-07-26T03:06:13Z,2025-07-25 23:06:13,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,UgxhXyMdMoXZwf7jRqV4AaABAg.AKHdqG0wtS5AL1YxEomBD5,UgxhXyMdMoXZwf7jRqV4AaABAg,@ThandoNdlovu-zr3ld,UCI9CpqxkvtIPgSk4xfNTJyg,​​@flowerqueen2749I don't know I feel like she had too for her to have left but I could be wrong 🤷🏽‍♀️.,en,2025-07-26T07:51:01Z,2025-07-26 03:51:01,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKHrJnBY27C,Ugx1kB96oN1UHev1fBV4AaABAg,@QueziaDias-n1d,UCtWjo9r1FpdGYwzPyT2mZTg,"I'm almost sure, especially since there will be a 3rd season.",en,2025-07-07T19:16:43Z,2025-07-07 15:16:43,163
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKHuNk2LQ7e,Ugx1kB96oN1UHev1fBV4AaABAg,@Ilovecrocheting-k6b,UCNaKlaMdy83XGEC1sW_nBzw,Same😭😭😭😭😭,NA,2025-07-07T19:43:28Z,2025-07-07 15:43:28,31
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKHuWX-VAKB,Ugx1kB96oN1UHev1fBV4AaABAg,@Ilovecrocheting-k6b,UCNaKlaMdy83XGEC1sW_nBzw,@QueziaDias-n1dI really hope so I’ve been waiting for 2 years,en,2025-07-07T19:44:40Z,2025-07-07 15:44:40,36
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKI-geHDrUA,Ugx1kB96oN1UHev1fBV4AaABAg,@Sbgandswiftiefan,UC6TmT1WgFW6Ui9wnK6U0exQ,​@QueziaDias-n1dthey better end up together 😶😶😶😶,en,2025-07-07T20:38:37Z,2025-07-07 16:38:37,53
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKI3LqJ9jJx,Ugx1kB96oN1UHev1fBV4AaABAg,@TI-R-ed,UCBvJ4EUlqwnd3pKkzZ8LKFg,Frrrr I’m gonna go crazy,NA,2025-07-07T21:10:35Z,2025-07-07 17:10:35,4
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKI6v-BVzw_,Ugx1kB96oN1UHev1fBV4AaABAg,@Nicholas-c7l,UCClOC89xxTFNDdCdZ1p8HNw,Agree along we see plenty of scenes with them like they do not need to be a couple to be in love.,en,2025-07-07T21:41:44Z,2025-07-07 17:41:44,14
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIEFQ9Brf7,Ugx1kB96oN1UHev1fBV4AaABAg,@EbenezerIdonor,UCzUK5hXmocV5czyBe6B_YPQ,As in 😂😂😂,af,2025-07-07T22:45:50Z,2025-07-07 18:45:50,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKISSbrPO5U,Ugx1kB96oN1UHev1fBV4AaABAg,@elleshuler,UCmo_M1C7P2dexVA9IqmyGtw,Prob will but it they're going off of the book they will end up together,en,2025-07-08T00:49:58Z,2025-07-07 20:49:58,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKITSD4tbok,Ugx1kB96oN1UHev1fBV4AaABAg,@BrookeDoria-b5u,UCtXMieybPLP2thaV_PlZzGw,no literally!! i almost BROKE my tv screaming at tsitp .. i swear tho MLWTWB BETTER BE DIFFERENT 🤜🤛,en,2025-07-08T00:58:39Z,2025-07-07 20:58:39,11
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIVVYHUmSy,Ugx1kB96oN1UHev1fBV4AaABAg,@desmondbangura1729,UCqeQCuSoXaxv2KQf_3t3c9A,Twin😭😭😭❤️😭😭😭,NA,2025-07-08T01:16:35Z,2025-07-07 21:16:35,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIdsuzFYV6,Ugx1kB96oN1UHev1fBV4AaABAg,@mezagarner4427,UC11CbTKia7njQ8JSUwBN1jw,Sameeeee,so,2025-07-08T02:38:33Z,2025-07-07 22:38:33,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIfLTosByA,Ugx1kB96oN1UHev1fBV4AaABAg,@Skylarslife018,UCkK_uOzC_dqTxKAoiLNJldg,Just read the book guys,en,2025-07-08T02:51:19Z,2025-07-07 22:51:19,4
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIgySHoMhO,Ugx1kB96oN1UHev1fBV4AaABAg,@Nd0253-e4m,UCkBN8tnCO4nlWPzuAN06xTg,​​@Skylarslife018 give me a spoiler 👀 who she ends up with?,en,2025-07-08T03:05:31Z,2025-07-07 23:05:31,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIswiK7k5t,Ugx1kB96oN1UHev1fBV4AaABAg,@desineebanks8850,UCHkiAFuxMg-9iNglF25xENw,I promise i will,no,2025-07-08T04:50:09Z,2025-07-08 00:50:09,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKIzYbx9edJ,Ugx1kB96oN1UHev1fBV4AaABAg,@Dr.peppergirljoslyn,UCgRAhuaQ9u_iHdjghri3mdA,Sameeee,so,2025-07-08T05:47:53Z,2025-07-08 01:47:53,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJ-LbTdiNN,Ugx1kB96oN1UHev1fBV4AaABAg,@lizresnick5520,UCXVAmCd4M0E87InNlRO3h6Q,If Alex and Jackie don’t end up together I will cry!,en,2025-07-08T05:54:51Z,2025-07-08 01:54:51,7
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJ6JqGEXrE,Ugx1kB96oN1UHev1fBV4AaABAg,@teana294,UCQePUxaeR2aZtqvAumIV_aw,No literally I will throw away my tv,NA,2025-07-08T06:55:46Z,2025-07-08 02:55:46,3
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJ7JLree-G,Ugx1kB96oN1UHev1fBV4AaABAg,@smallville-iy1kb,UCWs4On3tcyLY4iHxhCkxLdg,"If Jackie and Cole get together by the end of season 2, I will scream at my TV.",en,2025-07-08T07:04:26Z,2025-07-08 03:04:26,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJC57jAJ4_,Ugx1kB96oN1UHev1fBV4AaABAg,@shinzo-117,UCYpRzxM_yr5PBg_IuSPeu8w,I had enough trauma with xo kitty already not another one,en,2025-07-08T07:46:12Z,2025-07-08 03:46:12,8
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJYX6F-PuG,Ugx1kB96oN1UHev1fBV4AaABAg,@coffeeyoon,UCgn8mKrk9IjcRIeY4yvzckg,​@lizresnick5520 same 😭,NA,2025-07-08T11:02:15Z,2025-07-08 07:02:15,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKJhV8auLkO,Ugx1kB96oN1UHev1fBV4AaABAg,@Lkrgleavelikealways,UC_W71mWLRfimWBtPkh20Drw,Id broke my tv😅,NA,2025-07-08T12:29:22Z,2025-07-08 08:29:22,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKK-axcv6kj,Ugx1kB96oN1UHev1fBV4AaABAg,@gabrilei1355,UCRafoWPA5p-9yAAGfUeNK1A,Oww i will definitely do this too😂,en,2025-07-08T15:16:19Z,2025-07-08 11:16:19,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKHAfjpPRS,Ugx1kB96oN1UHev1fBV4AaABAg,@rosnycruz7667,UC6MQO_qcsNdHCitVK6EqjxA,Frr😂,NA,2025-07-08T17:49:53Z,2025-07-08 13:49:53,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKH_3jxh-b,Ugx1kB96oN1UHev1fBV4AaABAg,@WillowGallant-o6f,UCxlorjgq_3k5Bgf7KI5icUA,FOR RESL THO,en,2025-07-08T17:53:21Z,2025-07-08 13:53:21,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKI10scSGr,Ugx1kB96oN1UHev1fBV4AaABAg,@Zsfeow,UC3z0-K-b-s2Rm6CFWd-CmgQ,@Nd0253-e4m im Pretty sure she ends up W Coleeee,en,2025-07-08T17:57:18Z,2025-07-08 13:57:18,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKNREA_Eof,Ugx1kB96oN1UHev1fBV4AaABAg,@FabiolaPriceMakeup,UCLt5TrM2Aio_TeMYf49R_MQ,"i'll break mine hahahhaah
threw it out the window",en,2025-07-08T18:44:34Z,2025-07-08 14:44:34,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKREVjlBlU,Ugx1kB96oN1UHev1fBV4AaABAg,@I_love_horses_sm,UC8VpFhciEI_mZjp1WQG3CTg,Same😂,NA,2025-07-08T19:17:47Z,2025-07-08 15:17:47,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKRuO3rkrJ,Ugx1kB96oN1UHev1fBV4AaABAg,@luvs.willow_201,UC7zIIiJ3bCgtaIX5bLv-viA,FRRRR,no,2025-07-08T19:23:38Z,2025-07-08 15:23:38,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKUReMYL9q,Ugx1kB96oN1UHev1fBV4AaABAg,@Urgurl_Lilly,UChM6QOHCi-P177BHT1AQYJA,FRRR,sv,2025-07-08T19:45:48Z,2025-07-08 15:45:48,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKV7Qwhsfm,Ugx1kB96oN1UHev1fBV4AaABAg,@Skylarslife018,UCkK_uOzC_dqTxKAoiLNJldg,@Nd0253-e4mat the end of book 2 her and Cole do end up together!! They have soo many cute minutes!! The books are the best I have ever read!! I recommend even if you don’t like reading!,en,2025-07-08T19:51:46Z,2025-07-08 15:51:46,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKdsn9B-ku,Ugx1kB96oN1UHev1fBV4AaABAg,@nedraunique_mindset222,UCiIYCPd415DUX2o1hFujSjA,Right.... they're so freaking cute together 😊🫶🏽,en,2025-07-08T21:17:01Z,2025-07-08 17:17:01,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKklILIQXY,Ugx1kB96oN1UHev1fBV4AaABAg,@kiwecy,UCiLnnPaEC6ONOUBaxopMe4A,We'll scream with you too,en,2025-07-08T22:17:09Z,2025-07-08 18:17:09,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKs3RqjaTB,Ugx1kB96oN1UHev1fBV4AaABAg,@EndlessDayDreamz,UCtzOxY3xI4ZgoSYeRtzBa6w,most likely will end of a cliffhanger considering s3 has already been confirmed 😮‍💨. I just hope we get plenty of Cole and Jackie scenes 🙏🏻🥹🤍,en,2025-07-08T23:20:57Z,2025-07-08 19:20:57,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKKtYuwIILH,Ugx1kB96oN1UHev1fBV4AaABAg,@Aubreighluvsu,UCZUy2SSxvqypwwK05OX6GCg,SAME BRO,ceb,2025-07-08T23:33:59Z,2025-07-08 19:33:59,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKL6lrUJbQH,Ugx1kB96oN1UHev1fBV4AaABAg,@LuciaFernandez-u1o,UCKqPjJKpuChs-7HTCMR-gVw,FRRRRR,no,2025-07-09T01:38:13Z,2025-07-08 21:38:13,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKLQqeKVcEq,Ugx1kB96oN1UHev1fBV4AaABAg,@Dos-vids,UC0Jf22Kt9miAXEAvzH9Ys-A,Frrrrr,no,2025-07-09T04:33:38Z,2025-07-09 00:33:38,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKLRj2VIxn_,Ugx1kB96oN1UHev1fBV4AaABAg,@zoe_zadow,UCC_2DtYW--EUwz4TjwrJXKw,omg frrrr,no,2025-07-09T04:41:20Z,2025-07-09 00:41:20,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKM3MdxlRPQ,Ugx1kB96oN1UHev1fBV4AaABAg,@carmenvanderriet4455,UCPQZDWFgTvjjd5deWJl7XOQ,I agree. Too tense..vote for Cole. I don't want another kissing booth 3 ending,en,2025-07-09T10:27:40Z,2025-07-09 06:27:40,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKMcNmYG7yc,Ugx1kB96oN1UHev1fBV4AaABAg,@TheRealFrandude,UCMoDyIotrF8zxq-AbiztnVg,Alex needs to win! I feel bad for the skinny guy.,en,2025-07-09T15:42:23Z,2025-07-09 11:42:23,1
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKMok5lpSr3,Ugx1kB96oN1UHev1fBV4AaABAg,@alliezulpa5281,UCMk0eIod_n7KPFe2MNxoSfQ,THIS,en,2025-07-09T17:30:26Z,2025-07-09 13:30:26,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKMyEnU0Sl9,Ugx1kB96oN1UHev1fBV4AaABAg,@Dos-vids,UC0Jf22Kt9miAXEAvzH9Ys-A,@carmenvanderriet4455frrrrrrr,lb,2025-07-09T18:53:24Z,2025-07-09 14:53:24,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKNA-Whx5tn,Ugx1kB96oN1UHev1fBV4AaABAg,@shadow.m.blackfeather1754,UCSO4vSLoSjaT1cnPH9hqSiw,lol same 😂,hi-Latn,2025-07-09T20:44:55Z,2025-07-09 16:44:55,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKNO9EOPeee,Ugx1kB96oN1UHev1fBV4AaABAg,@Grace-n8q,UCDot7dAbE-GRxe07msJRPsA,Same,NA,2025-07-09T22:48:34Z,2025-07-09 18:48:34,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKNSrKEuipD,Ugx1kB96oN1UHev1fBV4AaABAg,@hollandharjer8393,UCiXGh-hlJVqlpsTZhvpGC_g,So true!!!,sv,2025-07-09T23:29:41Z,2025-07-09 19:29:41,0
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKNfLuDTj4Y,Ugx1kB96oN1UHev1fBV4AaABAg,@AnimalsAreTheWayToGo,UC1o1r0onjZ1DekJB9jD_CnQ,@Nd0253-e4m she ends up with Cole in the book. It’s basically just their love story.,en,2025-07-10T01:27:35Z,2025-07-09 21:27:35,2
rT_vcRzG3aw,My Life With the Walter Boys: Season 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-07T16:00:00Z,Ugx1kB96oN1UHev1fBV4AaABAg.AKHdoKgXlJnAKNgiXDie5z,Ugx1kB96oN1UHev1fBV4AaABAg,@AnimalsAreTheWayToGo,UC1o1r0onjZ1DekJB9jD_CnQ,Does anyone know the song that is playing in the background of the trailer? It’s sooooo good I need to know!!,en,2025-07-10T01:39:33Z,2025-07-09 21:39:33,0
