timestamp,event_name,user_id,post_id,reply_to_post_id,reply_depth,comment_sentiment,reply_sentiment,topic_similarity,topic_entropy,platform,source_type,is_elite_source,cluster_id
2025-11-30 21:53:58+00:00,EPL Match,@Chan-vb4bf,UgyLsp0lHpWHCjlQmSl4AaABAg.AQ9t4JUHAesAQA4NMfB-IY,UgyLsp0lHpWHCjlQmSl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:56:56+00:00,EPL Match,@kashy3,UgyLsp0lHpWHCjlQmSl4AaABAg.AQ9t4JUHAesAQA4i-c2PkJ,UgyLsp0lHpWHCjlQmSl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:51:26+00:00,EPL Match,@2melinc,Ugz9TjxheWVEaaBEYYV4AaABAg.AQ9sl2VUEnXAQ9yDEv6rDP,Ugz9TjxheWVEaaBEYYV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:35:17+00:00,EPL Match,@Shanehusson00,UgwwHZvsDr57Irtm1-V4AaABAg.AQ9sUc5RA1lAQ9wN16U3yJ,UgwwHZvsDr57Irtm1-V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:48:34+00:00,EPL Match,@samuelgonzalez-tovar3936,UgwwHZvsDr57Irtm1-V4AaABAg.AQ9sUc5RA1lAQ9xtFvokpz,UgwwHZvsDr57Irtm1-V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:51:38+00:00,EPL Match,@jabrondestoroyah,UgwwHZvsDr57Irtm1-V4AaABAg.AQ9sUc5RA1lAQ9yEnI9RlF,UgwwHZvsDr57Irtm1-V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:55:17+00:00,EPL Match,@Versace_sheets,UgwwHZvsDr57Irtm1-V4AaABAg.AQ9sUc5RA1lAQ9yeXHN66E,UgwwHZvsDr57Irtm1-V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:42:01+00:00,EPL Match,@alexpiazza3786,UgwwHZvsDr57Irtm1-V4AaABAg.AQ9sUc5RA1lAQA3-nPJbI0,UgwwHZvsDr57Irtm1-V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 23:41:22+00:00,EPL Match,@kwesithethird,UgyurD8Htje5Fp_cKwx4AaABAg.AQ9sBW6q3bYAQAGexJS8Sz,UgyurD8Htje5Fp_cKwx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:11:07+00:00,EPL Match,@ewannoble9635,Ugw1T2b8myAvslL4Pbl4AaABAg.AQ9s997n3IQAQ9tb0ImkWQ,Ugw1T2b8myAvslL4Pbl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:13:35+00:00,EPL Match,@Rpp92898,UgyTMH6NUUklatsnCUp4AaABAg.AQ9rFUytUNXAQ9tt0nkyvt,UgyTMH6NUUklatsnCUp4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:44:59+00:00,EPL Match,@Joshuadesigns23,UgyTMH6NUUklatsnCUp4AaABAg.AQ9rFUytUNXAQ9xU2Y-J7I,UgyTMH6NUUklatsnCUp4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:05:59+00:00,EPL Match,@mhplays5993,UgyTMH6NUUklatsnCUp4AaABAg.AQ9rFUytUNXAQ9zsrkqnWa,UgyTMH6NUUklatsnCUp4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:14:00+00:00,EPL Match,@kardondo,UgyTMH6NUUklatsnCUp4AaABAg.AQ9rFUytUNXAQA-ncXcfmv,UgyTMH6NUUklatsnCUp4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:25:20+00:00,EPL Match,@jairoesqueda1569,UgyTMH6NUUklatsnCUp4AaABAg.AQ9rFUytUNXAQA15dmIXeQ,UgyTMH6NUUklatsnCUp4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:03:22+00:00,EPL Match,@nkechukwuogbonna3987,UgzlEIj5XI_OJDaPqyN4AaABAg.AQ9qoac4XxrAQ9siF7IbDk,UgzlEIj5XI_OJDaPqyN4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:29:19+00:00,EPL Match,@olbuddyanem3935,Ugz-zpmiTIqwHqo0m7J4AaABAg.AQ9qlIKUUyyAQ9vgIsWd0o,Ugz-zpmiTIqwHqo0m7J4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:32:32+00:00,EPL Match,@mikelantern148,UgyDDdCJpG3E-w-n7nB4AaABAg.AQ9qjIpN_5qAQ9w2uAy72g,UgyDDdCJpG3E-w-n7nB4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-01 03:49:55+00:00,EPL Match,@nollienick1121,UgyDDdCJpG3E-w-n7nB4AaABAg.AQ9qjIpN_5qAQAi6MdDJ9N,UgyDDdCJpG3E-w-n7nB4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:45:18+00:00,EPL Match,@insertnamehere2479,Ugxl6xV4oiUh9lGD8fl4AaABAg.AQ9qaguBLhLAQ9qdx8Fzax,Ugxl6xV4oiUh9lGD8fl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:47:08+00:00,EPL Match,@navis462,Ugxl6xV4oiUh9lGD8fl4AaABAg.AQ9qaguBLhLAQ9qrMsUV1g,Ugxl6xV4oiUh9lGD8fl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:49:53+00:00,EPL Match,@nastra30,Ugxl6xV4oiUh9lGD8fl4AaABAg.AQ9qaguBLhLAQ9rAWLkCT-,Ugxl6xV4oiUh9lGD8fl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:04:18+00:00,EPL Match,@keokihiga8462,Ugxl6xV4oiUh9lGD8fl4AaABAg.AQ9qaguBLhLAQ9sp3Zs5Rp,Ugxl6xV4oiUh9lGD8fl4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:52:18+00:00,EPL Match,@S_raB,UgwCOS3HIZvbz6JSwPV4AaABAg.AQ9qaRh2jQ3AQ9rSARuVFz,UgwCOS3HIZvbz6JSwPV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:00:24+00:00,EPL Match,@Versace_sheets,UgwCOS3HIZvbz6JSwPV4AaABAg.AQ9qaRh2jQ3AQ9zF16QJTN,UgwCOS3HIZvbz6JSwPV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:16:43+00:00,EPL Match,@jasonleon1976,UgwCOS3HIZvbz6JSwPV4AaABAg.AQ9qaRh2jQ3AQA06QxKVdd,UgwCOS3HIZvbz6JSwPV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:38:40+00:00,EPL Match,@insertnamehere2479,UgwCOS3HIZvbz6JSwPV4AaABAg.AQ9qaRh2jQ3AQA9Uh5z-3g,UgwCOS3HIZvbz6JSwPV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:52:46+00:00,EPL Match,@Heisenberg-c5d,Ugwb62nX7ENb8fMjl7h4AaABAg.AQ9qa6N_vTxAQ9rVaEcfOJ,Ugwb62nX7ENb8fMjl7h4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:58:22+00:00,EPL Match,@adrianb2232,Ugwb62nX7ENb8fMjl7h4AaABAg.AQ9qa6N_vTxAQ9s8d8EKNv,Ugwb62nX7ENb8fMjl7h4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:49:38+00:00,EPL Match,@kevoreilly6557,UgyReaKby1VVsqeCYUF4AaABAg.AQ9qUrKodWcAQ9r8fO1pZ1,UgyReaKby1VVsqeCYUF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:58:38+00:00,EPL Match,@S_raB,UgyReaKby1VVsqeCYUF4AaABAg.AQ9qUrKodWcAQ9sAcK-fTF,UgyReaKby1VVsqeCYUF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:07:57+00:00,EPL Match,@therealwelfin,UgyReaKby1VVsqeCYUF4AaABAg.AQ9qUrKodWcAQ9tElHXI96,UgyReaKby1VVsqeCYUF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:24:18+00:00,EPL Match,@Bow2Noone,UgyReaKby1VVsqeCYUF4AaABAg.AQ9qUrKodWcAQ9v6VPOUgn,UgyReaKby1VVsqeCYUF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:05:24+00:00,EPL Match,@1oop-if6zc,UgyReaKby1VVsqeCYUF4AaABAg.AQ9qUrKodWcAQ9zoaiyWRF,UgyReaKby1VVsqeCYUF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:49:08+00:00,EPL Match,@kevoreilly6557,UgyOfF9M2wbhOdPYYDF4AaABAg.AQ9qLzGv8cLAQ9r51E9NHv,UgyOfF9M2wbhOdPYYDF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:04:46+00:00,EPL Match,@j.ack.s,UgyOfF9M2wbhOdPYYDF4AaABAg.AQ9qLzGv8cLAQ9ssWQ5Tmd,UgyOfF9M2wbhOdPYYDF4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:58:26+00:00,EPL Match,@ReyOrozco-w8p,Ugx8pnw6NrRTUEx3H494AaABAg.AQ9qJAWuge9AQA4t2IAzVv,Ugx8pnw6NrRTUEx3H494AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:49:24+00:00,EPL Match,@nicholasbenge9497,Ugzoj1qTZlTuaZnBRwt4AaABAg.AQ9qIY3n26qAQ9r6x-JkS4,Ugzoj1qTZlTuaZnBRwt4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-01 07:55:51+00:00,EPL Match,@rockabillebastard,Ugzoj1qTZlTuaZnBRwt4AaABAg.AQ9qIY3n26qAQB9Fdh42A9,Ugzoj1qTZlTuaZnBRwt4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-02 05:42:06+00:00,EPL Match,@danielkohler3458,Ugzoj1qTZlTuaZnBRwt4AaABAg.AQ9qIY3n26qAQDUjqvKbQy,Ugzoj1qTZlTuaZnBRwt4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-02 06:09:50+00:00,EPL Match,@Robertinho_546,Ugzoj1qTZlTuaZnBRwt4AaABAg.AQ9qIY3n26qAQDXuz5Imph,Ugzoj1qTZlTuaZnBRwt4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:51:08+00:00,EPL Match,@kevoreilly6557,UgwW2PKS53SvvNg0GJV4AaABAg.AQ9qC5IWeNxAQ9rJfG-yrM,UgwW2PKS53SvvNg0GJV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:21:18+00:00,EPL Match,@douglasorellana3175,UgxBFM52gp41OlNhJB54AaABAg.AQ9q39Na8yUAQ9ul_Y64Wv,UgxBFM52gp41OlNhJB54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:31:24+00:00,EPL Match,@gohanzafde,UgxBFM52gp41OlNhJB54AaABAg.AQ9q39Na8yUAQ9vv_s9XOl,UgxBFM52gp41OlNhJB54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:31:44+00:00,EPL Match,@portfoliomanagement1781,UgxBFM52gp41OlNhJB54AaABAg.AQ9q39Na8yUAQ9vy0HUoKt,UgxBFM52gp41OlNhJB54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:33:25+00:00,EPL Match,@SmallAxeMP,UgxBFM52gp41OlNhJB54AaABAg.AQ9q39Na8yUAQ9w9GSRYCG,UgxBFM52gp41OlNhJB54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:33:28+00:00,EPL Match,@animevizion5004,UgxBFM52gp41OlNhJB54AaABAg.AQ9q39Na8yUAQ9w9efV3By,UgxBFM52gp41OlNhJB54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:53:58+00:00,EPL Match,@S_raB,Ugw_wAFR5sBDNOOwfUV4AaABAg.AQ9q-Qf9_LkAQ9rdPoQXhF,Ugw_wAFR5sBDNOOwfUV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:06:06+00:00,EPL Match,@datvu2446,Ugw_wAFR5sBDNOOwfUV4AaABAg.AQ9q-Qf9_LkAQ9t1CNB1v1,Ugw_wAFR5sBDNOOwfUV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:34:37+00:00,EPL Match,@ahha2523,Ugw_wAFR5sBDNOOwfUV4AaABAg.AQ9q-Qf9_LkAQ9wI6zLArd,Ugw_wAFR5sBDNOOwfUV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:36:35+00:00,EPL Match,@Sergiovr_9,Ugw_wAFR5sBDNOOwfUV4AaABAg.AQ9q-Qf9_LkAQ9wWUk0Fns,Ugw_wAFR5sBDNOOwfUV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:21:17+00:00,EPL Match,@BlazeSLK,Ugw_wAFR5sBDNOOwfUV4AaABAg.AQ9q-Qf9_LkAQA0csGe2NK,Ugw_wAFR5sBDNOOwfUV4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-02 15:39:04+00:00,EPL Match,@FOOT.BALL.ONE.7,Ugwgo1HEI184DKtnbm54AaABAg.AQ9pzNh_VeuAQEZ38E5RhK,Ugwgo1HEI184DKtnbm54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:40:55+00:00,EPL Match,@MohamedAbdullahi-f5e,UgzQfS-87sS1Cxm2e_V4AaABAg.AQ9ps5yN7jtAQ9q8qaUniT,UgzQfS-87sS1Cxm2e_V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:49:19+00:00,EPL Match,@S_raB,UgzQfS-87sS1Cxm2e_V4AaABAg.AQ9ps5yN7jtAQ9r6LJnKEQ,UgzQfS-87sS1Cxm2e_V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:06:28+00:00,EPL Match,@IQ.trivia225,UgzQfS-87sS1Cxm2e_V4AaABAg.AQ9ps5yN7jtAQ9t3wHzOvM,UgzQfS-87sS1Cxm2e_V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:28:54+00:00,EPL Match,@S_raB,UgzQfS-87sS1Cxm2e_V4AaABAg.AQ9ps5yN7jtAQ9vdIPHxrX,UgzQfS-87sS1Cxm2e_V4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:43:38+00:00,EPL Match,@igniteachange4867,UgyEQP7w6_hli44vo3x4AaABAg.AQ9prPd2YUGAQ9qSeLmUYM,UgyEQP7w6_hli44vo3x4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:37:58+00:00,EPL Match,@clodhoppin2645,Ugx9Ts2USnREafqQ1vN4AaABAg.AQ9pbw2mkdRAQ9poFv_5WM,Ugx9Ts2USnREafqQ1vN4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:57:03+00:00,EPL Match,@djcrazy941026,Ugx9Ts2USnREafqQ1vN4AaABAg.AQ9pbw2mkdRAQ9rzxJUhRR,Ugx9Ts2USnREafqQ1vN4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:36:46+00:00,EPL Match,@rbragdish,UgyXLi8swrewLSfSFUx4AaABAg.AQ9pYnTnU4BAQ9pfQXeO-7,UgyXLi8swrewLSfSFUx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:50:58+00:00,EPL Match,@shudafa,UgyXLi8swrewLSfSFUx4AaABAg.AQ9pYnTnU4BAQ9rISy_zUs,UgyXLi8swrewLSfSFUx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:06:44+00:00,EPL Match,@keokihiga8462,UgyXLi8swrewLSfSFUx4AaABAg.AQ9pYnTnU4BAQ9t5qJRC01,UgyXLi8swrewLSfSFUx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:39:01+00:00,EPL Match,@lyno2834,UgxrKrohzFVt65rXint4AaABAg.AQ9pOzVdHlvAQ9pvre0HZL,UgxrKrohzFVt65rXint4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:56:55+00:00,EPL Match,@NoYouHandleIt.,UgxrKrohzFVt65rXint4AaABAg.AQ9pOzVdHlvAQ9rz-E5EUb,UgxrKrohzFVt65rXint4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:23:22+00:00,EPL Match,@drewstrains3868,UgxrKrohzFVt65rXint4AaABAg.AQ9pOzVdHlvAQ9v-kz3tF0,UgxrKrohzFVt65rXint4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:26:43+00:00,EPL Match,@limofootball,UgwOhbgJ62KI36VynhR4AaABAg.AQ9pJtafL1nAQA1FkDygvW,UgwOhbgJ62KI36VynhR4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:40:17+00:00,EPL Match,@insertnamehere2479,UgwOhbgJ62KI36VynhR4AaABAg.AQ9pJtafL1nAQA9f_5sS1T,UgwOhbgJ62KI36VynhR4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:57:17+00:00,EPL Match,@MK-vj9jy,UgzSvsJSoNRrQdiSaw54AaABAg.AQ9p6NnyuEwAQ9s0ez3_j4,UgzSvsJSoNRrQdiSaw54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:11:47+00:00,EPL Match,@Zeeeuuus07,UgzSvsJSoNRrQdiSaw54AaABAg.AQ9p6NnyuEwAQ9tfw3DvCH,UgzSvsJSoNRrQdiSaw54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:04:24+00:00,EPL Match,@lexylw15,UgzSvsJSoNRrQdiSaw54AaABAg.AQ9p6NnyuEwAQA5Zi6AfFy,UgzSvsJSoNRrQdiSaw54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:06:22+00:00,EPL Match,@djamillakhdar-hamina3824,UgzSvsJSoNRrQdiSaw54AaABAg.AQ9p6NnyuEwAQA5n7Iwg4e,UgzSvsJSoNRrQdiSaw54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:39:38+00:00,EPL Match,@phib2913,UgzSvsJSoNRrQdiSaw54AaABAg.AQ9p6NnyuEwAQA9aikYYmg,UgzSvsJSoNRrQdiSaw54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:40:16+00:00,EPL Match,@SGL11,Ugx4xbLS1_rW0AeY7u94AaABAg.AQ9p17ZXu76AQ9q41f5TRo,Ugx4xbLS1_rW0AeY7u94AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:53:32+00:00,EPL Match,@davidlay8932,Ugx4xbLS1_rW0AeY7u94AaABAg.AQ9p17ZXu76AQ9raH8myOv,Ugx4xbLS1_rW0AeY7u94AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:00:46+00:00,EPL Match,@S_raB,Ugx4xbLS1_rW0AeY7u94AaABAg.AQ9p17ZXu76AQ9sQDhb1_y,Ugx4xbLS1_rW0AeY7u94AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:28:40+00:00,EPL Match,@clodhoppin2645,Ugx4xbLS1_rW0AeY7u94AaABAg.AQ9p17ZXu76AQ9vbWYCfu1,Ugx4xbLS1_rW0AeY7u94AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:33:28+00:00,EPL Match,@Bennyz18,UgxpgPIfgK5epSIl7I54AaABAg.AQ9p0eT8ufYAQ9pIGivf9j,UgxpgPIfgK5epSIl7I54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:52:59+00:00,EPL Match,@Sniktity,UgxpgPIfgK5epSIl7I54AaABAg.AQ9p0eT8ufYAQ9yOcum6hN,UgxpgPIfgK5epSIl7I54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:16:32+00:00,EPL Match,@imbashiir1825,UgxpgPIfgK5epSIl7I54AaABAg.AQ9p0eT8ufYAQA056DeYxR,UgxpgPIfgK5epSIl7I54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:46:13+00:00,EPL Match,@insertnamehere2479,UgxpgPIfgK5epSIl7I54AaABAg.AQ9p0eT8ufYAQAALyFrci3,UgxpgPIfgK5epSIl7I54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-01 02:28:28+00:00,EPL Match,@Flash4ML,UgxpgPIfgK5epSIl7I54AaABAg.AQ9p0eT8ufYAQAZmow2kEQ,UgxpgPIfgK5epSIl7I54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 21:42:23+00:00,EPL Match,@georgegsgs,UgzNxuHg-T6RYq3JnZx4AaABAg.AQ9os5aMjvEAQA32RvjDYp,UgzNxuHg-T6RYq3JnZx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:46:22+00:00,EPL Match,@HhhZzz-m8i,UgzNxuHg-T6RYq3JnZx4AaABAg.AQ9os5aMjvEAQAAN5dxBnn,UgzNxuHg-T6RYq3JnZx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-01 03:54:07+00:00,EPL Match,@angeldelarosasr,UgzNxuHg-T6RYq3JnZx4AaABAg.AQ9os5aMjvEAQAiaAfGmTn,UgzNxuHg-T6RYq3JnZx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-12-01 03:55:32+00:00,EPL Match,@angeldelarosasr,UgzNxuHg-T6RYq3JnZx4AaABAg.AQ9os5aMjvEAQAikSWS3yf,UgzNxuHg-T6RYq3JnZx4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:32:07+00:00,EPL Match,@lyno2834,UgxA6CDrS2yA_3oWgqh4AaABAg.AQ9orSHrf8pAQ9p8POv9v8,UgxA6CDrS2yA_3oWgqh4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:35:43+00:00,EPL Match,@Football31518,UgxA6CDrS2yA_3oWgqh4AaABAg.AQ9orSHrf8pAQ9pYiXM-Bo,UgxA6CDrS2yA_3oWgqh4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:42:29+00:00,EPL Match,@burntorangefan23,UgxA6CDrS2yA_3oWgqh4AaABAg.AQ9orSHrf8pAQ9qKHXy7ry,UgxA6CDrS2yA_3oWgqh4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:42:33+00:00,EPL Match,@BlindTigerWisteeria,UgxA6CDrS2yA_3oWgqh4AaABAg.AQ9orSHrf8pAQ9qKodX4L1,UgxA6CDrS2yA_3oWgqh4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:42:39+00:00,EPL Match,@NoYouHandleIt.,UgxA6CDrS2yA_3oWgqh4AaABAg.AQ9orSHrf8pAQ9qLXVr-7b,UgxA6CDrS2yA_3oWgqh4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:31:27+00:00,EPL Match,@igniteachange4867,UgwPlgkAEgtXi6ZxlXd4AaABAg.AQ9og3NqgMaAQ9p3SRJumn,UgwPlgkAEgtXi6ZxlXd4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:31:41+00:00,EPL Match,@gorcsauce696,UgwPlgkAEgtXi6ZxlXd4AaABAg.AQ9og3NqgMaAQ9p57gzeGq,UgwPlgkAEgtXi6ZxlXd4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:25:49+00:00,EPL Match,@Bow2Noone,UgwPlgkAEgtXi6ZxlXd4AaABAg.AQ9og3NqgMaAQ9vHi0PtMg,UgwPlgkAEgtXi6ZxlXd4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 22:37:33+00:00,EPL Match,@irewaleoluwadamipe6987,UgwPlgkAEgtXi6ZxlXd4AaABAg.AQ9og3NqgMaAQA9MS_FNXm,UgwPlgkAEgtXi6ZxlXd4AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 19:44:04+00:00,EPL Match,@S_raB,Ugws9K2_tQSjyKssXZ54AaABAg.AQ9oT8LMwIUAQ9qVovCjBY,Ugws9K2_tQSjyKssXZ54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:32:29+00:00,EPL Match,@portfoliomanagement1781,Ugws9K2_tQSjyKssXZ54AaABAg.AQ9oT8LMwIUAQ9w2RJh2l6,Ugws9K2_tQSjyKssXZ54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
2025-11-30 20:51:42+00:00,EPL Match,@sanjayakc7320,Ugws9K2_tQSjyKssXZ54AaABAg.AQ9oT8LMwIUAQ9yFGQUUo9,Ugws9K2_tQSjyKssXZ54AaABAg,1,0.0,0.0,0.5,0.5,YouTube,public,0,Cluster 1
