video_id,date,comments,replies,users,avg_reply_depth,volume_total,reply_ratio,bridging,centralization,modularity,replies_volatility,reply_ratio_volatility,bridging_volatility,centralization_volatility,activity_level,perspective_proxy,network_level,temporal_instability,layer_divergence,reply_ratio_lead,bridging_lead,centralization_lead,modularity_lead,temporal_instability_lead,activity_level_lead,network_level_lead,fragmentation_next,entrenchment_next,rebound_next
HVmbMWUhEaw,2025-11-01 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.37796447300918523,0.05399492471560374,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.24976375854603536,0.38923449083275835,0.0,0.0,0.0,0.0,-0.24976375854603536,-0.2734069657111418,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-02 00:00:00+00:00,5,0,5,0.0,5,0.0,0.0,0.0,0.0,0.37796447300918523,0.05399492471560374,0.0,0.0,-0.2734069657111418,-0.40933458228989394,0.11695596481181773,-0.24976375854603536,0.38636825026731175,0.25,0.0,0.0,0.0,-0.1861635477952052,0.19493581905926144,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-04 00:00:00+00:00,4,1,4,0.2,5,0.25,0.0,0.0,0.0,0.48795003647423507,0.1007141650985913,0.0,0.0,0.19493581905926144,0.6162078278978159,0.11695596481181773,-0.1861635477952052,0.3798260066109937,0.0,0.0,0.0,0.0,-0.1861635477952052,-0.26924279863515044,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-05 00:00:00+00:00,6,0,6,0.0,6,0.0,0.0,0.0,0.0,0.48795003647423507,0.1007141650985913,0.0,0.0,-0.26924279863515044,-0.40933458228989394,0.11695596481181773,-0.1861635477952052,0.3854680845864128,0.0,0.0,0.0,0.0,-0.19611525202792995,-0.2775711327871332,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-06 00:00:00+00:00,4,0,4,0.0,4,0.0,0.0,0.0,0.0,0.37796447300918523,0.09449111825230674,0.0,0.0,-0.2775711327871332,-0.40933458228989394,0.11695596481181773,-0.19611525202792995,0.3872961732031176,0.0,0.0,0.0,0.0,-0.19611525202792995,-0.28589946693911594,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-07 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.37796447300918523,0.09449111825230674,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.19611525202792995,0.38923449083275835,0.0,0.0,0.0,0.0,-0.19611525202792995,-0.2609144644831677,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-08 00:00:00+00:00,8,0,7,0.0,8,0.0,0.0,0.0,0.0,0.37796447300918523,0.09449111825230674,0.0,0.0,-0.2609144644831677,-0.40933458228989394,0.11695596481181773,-0.19611525202792995,0.3837518002884842,0.0,0.0,0.0,0.0,-0.19611525202792995,-0.2900636340151073,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-09 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.37796447300918523,0.09449111825230674,0.0,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,-0.19611525202792995,0.3902444758952251,0.0,0.0,0.0,0.0,-0.19611525202792995,-0.28589946693911594,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-10 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.37796447300918523,0.09449111825230674,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.19611525202792995,0.38923449083275835,0.25,0.003968253968253968,0.0,0.0,-0.16888830682679845,0.21575665443921832,0.1895154907116934,0,0,0
HVmbMWUhEaw,2025-11-13 00:00:00+00:00,8,2,8,0.2,10,0.25,0.003968253968253968,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,0.21575665443921832,0.6162078278978159,0.1895154907116934,-0.16888830682679845,0.3381893412530414,0.0,0.0,0.0,0.0,-0.16888830682679845,-0.28173529986312457,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-14 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,-0.16888830682679845,0.3882516543740457,0.0,0.0,0.0,0.0,-0.16888830682679845,-0.2900636340151073,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-16 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,-0.16888830682679845,0.3902444758952251,0.0,0.0,0.0,0.0,-0.16888830682679845,-0.28589946693911594,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-18 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.16888830682679845,0.38923449083275835,0.0,0.0,0.0,0.0,-0.16888830682679845,-0.26507863155915906,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-19 00:00:00+00:00,7,0,7,0.0,7,0.0,0.0,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,-0.26507863155915906,-0.40933458228989394,0.11695596481181773,-0.16888830682679845,0.3845958710621589,0.0,0.0,0.0,0.0,-0.16888830682679845,-0.28589946693911594,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-11-20 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.7559289460184341,0.09449111825230674,0.0014998590198778855,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.16888830682679845,0.38923449083275835,1.5,0.009523809523809523,0.0,0.4444444444444444,0.48501666095063106,2.536649742911278,-0.3215173070324277,0,0,0
HVmbMWUhEaw,2025-11-21 00:00:00+00:00,2,3,4,0.6,5,1.5,0.009523809523809523,0.0,0.4444444444444444,1.2535663410560063,0.5590169943749475,0.0036616225083798506,0.0,2.536649742911278,4.072321002584445,-0.3215173070324277,0.48501666095063106,3.1534753418108377,0.0,0.0,0.0,0.0,0.49278147694036206,-0.2775711327871332,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-22 00:00:00+00:00,4,0,4,0.0,4,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.2775711327871332,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.3872961732031176,0.0,0.0,0.0,0.0,0.49278147694036206,-0.2734069657111418,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-23 00:00:00+00:00,5,0,5,0.0,5,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.2734069657111418,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.38636825026731175,0.0,0.0,0.0,0.0,0.49278147694036206,-0.28589946693911594,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-25 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.38923449083275835,0.0,0.0,0.0,0.0,0.49278147694036206,-0.2734069657111418,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-26 00:00:00+00:00,5,0,4,0.0,5,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.2734069657111418,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.38636825026731175,0.0,0.0,0.0,0.0,0.49278147694036206,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-27 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.3882516543740457,0.0,0.0,0.0,0.0,0.49278147694036206,-0.2900636340151073,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-11-28 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,1.1338934190276686,0.5669467095138409,0.0035996616477069255,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,0.49278147694036206,0.3902444758952251,0.0,0.0,0.0,0.0,-0.32716305613430496,-0.28589946693911594,0.11695596481181773,0,1,1
HVmbMWUhEaw,2025-11-29 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.32716305613430496,0.38923449083275835,3.0,0.1,0.0,0.0,1.7308455319174625,5.342542284457706,1.9454560174886852,0,0,0
HVmbMWUhEaw,2025-11-30 00:00:00+00:00,1,3,2,0.75,4,3.0,0.1,0.0,0.0,1.1338934190276686,1.1338934190276817,0.03779644730092272,0.0,5.342542284457706,7.300277430269845,1.9454560174886852,1.7308455319174625,3.8317547924833435,0.0,0.0,0.0,0.0,1.7308455319174625,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-01 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,1.1338934190276686,1.1338934190276817,0.03779644730092272,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,1.7308455319174625,0.3882516543740457,1.0,0.028571428571428574,0.0,0.0,1.7322940786492855,1.6041283404464626,0.6393845512909228,0,0,0
HVmbMWUhEaw,2025-12-02 00:00:00+00:00,3,3,4,0.5,6,1.0,0.028571428571428574,0.0,0.0,1.4638501094227907,1.1338934190276817,0.037538448058017405,0.0,1.6041283404464626,2.857035620334986,0.6393845512909228,1.7322940786492855,1.572522760274513,0.0,0.0,0.0,0.0,1.7322940786492855,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-03 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,1.4638501094227907,1.1338934190276817,0.037538448058017405,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,1.7322940786492855,0.3882516543740457,0.0,0.0,0.0,0.0,1.7322940786492855,-0.28589946693911594,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-04 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,1.4638501094227907,1.1338934190276817,0.037538448058017405,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,1.7322940786492855,0.38923449083275835,0.0,0.0,0.0,0.0,1.7322940786492855,-0.26924279863515044,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-05 00:00:00+00:00,6,0,6,0.0,6,0.0,0.0,0.0,0.0,1.4638501094227907,1.1338934190276817,0.037538448058017405,0.0,-0.26924279863515044,-0.40933458228989394,0.11695596481181773,1.7322940786492855,0.3854680845864128,0.3333333333333333,0.0,0.0,0.0,1.703443264725635,0.3468859135734045,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-06 00:00:00+00:00,3,1,4,0.25,4,0.3333333333333333,0.0,0.0,0.0,1.414213562373086,1.1126972805283737,0.037538448058017405,0.0,0.3468859135734045,0.911621995842277,0.11695596481181773,1.703443264725635,0.5782988629960589,0.0,0.0,0.0,0.0,0.34494493011347654,-0.2900636340151073,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-07 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,1.1338934190276693,0.37796447300922764,0.010798984943120772,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,0.34494493011347654,0.3902444758952251,0.0,0.0,0.0,0.0,0.34494493011347654,-0.28589946693911594,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-08 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,1.1338934190276693,0.37796447300922764,0.010798984943120772,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.34494493011347654,0.38923449083275835,0.0,0.0,0.0,0.0,-0.15438863584717977,-0.28173529986312457,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-12-09 00:00:00+00:00,3,0,2,0.0,3,0.0,0.0,0.0,0.0,0.377964473009186,0.12598815766974356,0.0,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,-0.15438863584717977,0.3882516543740457,1.0,0.0,0.0,0.0,0.18113183609339814,1.587471672142497,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-10 00:00:00+00:00,1,1,2,0.5,2,1.0,0.0,0.0,0.0,0.4879500364742356,0.37796447300922764,0.0,0.0,1.587471672142497,2.857035620334986,0.11695596481181773,0.18113183609339814,1.9392649451676538,0.0,0.0,0.0,0.0,0.18113183609339814,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-11 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.4879500364742356,0.37796447300922764,0.0,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.18113183609339814,0.3882516543740457,0.0,0.0,0.0,0.0,0.18113183609339814,-0.2775711327871332,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-12 00:00:00+00:00,4,0,3,0.0,4,0.0,0.0,0.0,0.0,0.4879500364742356,0.37796447300922764,0.0,0.0,-0.2775711327871332,-0.40933458228989394,0.11695596481181773,0.18113183609339814,0.3872961732031176,0.0,0.0,0.0,0.0,0.17942429359880777,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-13 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3882516543740457,0.0,0.0,0.0,0.0,0.17942429359880777,-0.2900636340151073,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-14 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3902444758952251,0.0,0.0,0.0,0.0,0.17942429359880777,-0.2900636340151073,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-15 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3902444758952251,0.0,0.0,0.0,0.0,0.17942429359880777,-0.2900636340151073,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-16 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3902444758952251,1.0,0.0,0.0,0.0,0.17942429359880777,1.587471672142497,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-18 00:00:00+00:00,1,1,2,0.5,2,1.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,1.587471672142497,2.857035620334986,0.11695596481181773,0.17942429359880777,1.9392649451676538,0.0,0.0,0.0,0.0,0.17942429359880777,-0.28589946693911594,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-19 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.38923449083275835,0.0,0.0,0.0,0.0,0.17942429359880777,-0.2734069657111418,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-20 00:00:00+00:00,5,0,4,0.0,5,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.2734069657111418,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.38636825026731175,0.0,0.0,0.0,0.0,0.17942429359880777,-0.2775711327871332,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-21 00:00:00+00:00,4,0,4,0.0,4,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.2775711327871332,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3872961732031176,0.0,0.0,0.0,0.0,0.17942429359880777,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-22 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3882516543740457,0.0,0.0,0.0,0.0,0.17942429359880777,-0.28589946693911594,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-23 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.38923449083275835,0.0,0.0,0.0,0.0,0.17942429359880777,-0.28173529986312457,0.11695596481181773,1,1,0
HVmbMWUhEaw,2025-12-24 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.377964473009186,0.37796447300922764,0.0,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.17942429359880777,0.3882516543740457,0.0,0.0,0.0,0.0,-0.32716305613430496,-0.2900636340151073,0.11695596481181773,0,1,1
HVmbMWUhEaw,2025-12-25 00:00:00+00:00,1,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2900636340151073,-0.40933458228989394,0.11695596481181773,-0.32716305613430496,0.3902444758952251,0.0,0.0,0.0,0.0,-0.32716305613430496,-0.28589946693911594,0.11695596481181773,0,1,0
HVmbMWUhEaw,2025-12-26 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.32716305613430496,0.38923449083275835,,,,,,,,0,0,0
IIJb-qYUlQg,2025-12-28 00:00:00+00:00,39,11,44,0.22,50,0.28205128205128205,0.00020134903855834087,0.0,0.74,0.0,0.0,0.0,0.0,0.4423672842443097,0.731971737204983,-0.8993682310286507,-0.32716305613430496,1.2309068505341851,,,,,,,,0,0,0
JM1CBng2YGk,2025-12-27 00:00:00+00:00,95,25,102,0.20833333333333334,120,0.2631578947368421,4.659289458357601e-05,0.0,0.8166351606805291,0.0,0.0,0.0,0.0,0.6984646530493436,0.6640740992079442,-1.007830802898723,-0.32716305613430496,1.3793588963561831,0.20080321285140562,5.414639560981024e-06,0.0,0.9045368620037808,-0.32716305613430496,1.3270370982210082,-1.129746248296798,0,0,0
JM1CBng2YGk,2025-12-28 00:00:00+00:00,249,50,275,0.16722408026755853,299,0.20080321285140562,5.414639560981024e-06,0.0,0.9045368620037808,0.0,0.0,0.0,0.0,1.3270370982210082,0.43273033572997754,-1.129746248296798,-0.32716305613430496,1.758493870029729,,,,,,,,0,0,0
LLkWtYeGVgA,2025-03-04 00:00:00+00:00,70,39,101,0.3577981651376147,109,0.5571428571428572,7.6007600760076e-05,0.0,0.8999269539810081,0.0,0.0,0.0,0.0,1.2034017591088602,1.6312257845753975,-1.1221012218942805,-0.32716305613430496,2.095376427277938,0.4166666666666667,6.069199617586714e-05,0.0,0.8770661157024794,-0.32716305613430496,1.123461069486254,-1.090870201408037,0,0,0
LLkWtYeGVgA,2025-03-05 00:00:00+00:00,108,45,139,0.29411764705882354,153,0.4166666666666667,6.069199617586714e-05,0.0,0.8770661157024794,0.0,0.0,0.0,0.0,1.123461069486254,1.1906479395097584,-1.090870201408037,-0.32716305613430496,1.8360375885858904,0.16037735849056603,8.787964004499437e-06,0.0,0.8581314878892732,0.16873317962817963,0.5184110640142124,-1.0657200350617393,0,0,0
LLkWtYeGVgA,2025-03-06 00:00:00+00:00,106,17,120,0.13821138211382114,123,0.16037735849056603,8.787964004499437e-06,0.0,0.8581314878892732,14.742229591663987,0.2011801143655806,3.523037483237505e-05,0.0,0.5184110640142124,0.2761683841796248,-1.0657200350617393,0.16873317962817963,1.206761145199153,0.13942307692307693,9.433947909391496e-06,0.0,0.8537455410225921,0.1326509973978109,0.9538709643485054,-1.059662694165519,0,0,0
LLkWtYeGVgA,2025-03-07 00:00:00+00:00,208,29,226,0.12236286919831224,237,0.13942307692307693,9.433947909391496e-06,0.0,0.8537455410225921,12.261049438499679,0.20302576504261546,3.4769397375368103e-05,0.0,0.9538709643485054,0.1927593105511864,-1.059662694165519,0.1326509973978109,1.4378420893145827,0.08064516129032258,7.447458182522305e-06,0.0,0.7799999999999999,0.17263317793549326,0.4148489047596177,-0.9580491735883189,0,0,0
LLkWtYeGVgA,2025-03-08 00:00:00+00:00,124,10,131,0.07462686567164178,134,0.08064516129032258,7.447458182522305e-06,0.0,0.7799999999999999,14.628738838327793,0.20547580248271818,3.3202521741449094e-05,0.0,0.4148489047596177,-0.05034595663048961,-0.9580491735883189,0.17263317793549326,0.9874513528390162,0.06818181818181818,2.332960059723778e-06,0.0,0.7222222222222221,0.18669167657167163,0.22493375444401884,-0.8785025947686753,0,0,0
LLkWtYeGVgA,2025-03-09 00:00:00+00:00,88,6,92,0.06382978723404255,94,0.06818181818181818,2.332960059723778e-06,0.0,0.7222222222222221,15.870307705481537,0.20154911435222667,3.214556888799016e-05,0.0,0.22493375444401884,-0.10377506421159133,-0.8785025947686753,0.18669167657167163,0.8012124168676875,0.044444444444444446,0.0,0.0,0.5,0.1957292403670611,-0.015251009004765656,-0.5722371859426227,1,1,0
LLkWtYeGVgA,2025-03-10 00:00:00+00:00,45,2,46,0.0425531914893617,47,0.044444444444444446,0.0,0.0,0.5,16.767315144138525,0.1978699516387185,3.112491605175613e-05,0.0,-0.015251009004765656,-0.20752053098423925,-0.5722371859426227,0.1957292403670611,0.40009140988283237,0.12857142857142856,2.448819668919581e-05,0.0,0.7160493827160493,0.07535782718927947,0.2756034015084274,-0.8695889288385134,0,0,0
LLkWtYeGVgA,2025-03-11 00:00:00+00:00,70,9,76,0.11392405063291139,79,0.12857142857142856,2.448819668919581e-05,0.0,0.7160493827160493,15.203383082158295,0.12544362415110077,2.1135612501692977e-05,0.0,0.2756034015084274,0.14891961299971593,-0.8695889288385134,0.07535782718927947,0.8878577036052967,0.15384615384615385,3.450655624568668e-05,0.0,0.7361111111111109,-0.12997824555235882,0.3687581802222195,-0.89705855473309,0,0,0
LLkWtYeGVgA,2025-03-12 00:00:00+00:00,78,12,88,0.13333333333333333,90,0.15384615384615385,3.450655624568668e-05,0.0,0.7361111111111109,8.783100656536792,0.04577967483480416,1.2491970835098385e-05,0.0,0.3687581802222195,0.25034277912907144,-0.89705855473309,-0.12997824555235882,0.9887439902316539,0.0759493670886076,6.646796244210291e-05,0.0,0.2083333333333333,-0.13601369285779188,0.20200775270348065,-0.16899248127426533,0,0,0
LLkWtYeGVgA,2025-03-13 00:00:00+00:00,79,6,80,0.07058823529411765,85,0.0759493670886076,6.646796244210291e-05,0.0,0.2083333333333333,8.753230696094299,0.041453506140596244,2.3692694609569074e-05,0.0,0.20200775270348065,-0.07039453863082626,-0.16899248127426533,-0.13601369285779188,0.2717632157039419,0.0,0.0,0.0,0.0,-0.19221998410359478,-0.15681028758338328,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-14 00:00:00+00:00,33,0,33,0.0,33,0.0,0.0,0.0,0.0,4.314979445958866,0.051028000172485814,2.468573705536954e-05,0.0,-0.15681028758338328,-0.40933458228989394,0.11695596481181773,-0.19221998410359478,0.3722446419297183,0.05555555555555555,0.0,0.0,0.0,-0.18972393597643464,-0.11103245225383962,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-15 00:00:00+00:00,18,1,18,0.05263157894736842,19,0.05555555555555555,0.0,0.0,0.0,4.413183712037188,0.05175324235090196,2.5431941803552186e-05,0.0,-0.11103245225383962,-0.15862692752349555,0.11695596481181773,-0.18972393597643464,0.20831857249590502,0.0625,0.0,0.0,0.0,-0.18582014135575406,-0.1063512646066445,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-16 00:00:00+00:00,16,1,16,0.058823529411764705,17,0.0625,0.0,0.0,0.0,4.649628761422515,0.05192631530597596,2.5689379256178048e-05,0.0,-0.1063512646066445,-0.12836664332749703,0.11695596481181773,-0.18582014135575406,0.1919496267905099,0.0,0.0,0.0,0.0,-0.17354032824411028,-0.23592946202721943,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-17 00:00:00+00:00,14,0,13,0.0,14,0.0,0.0,0.0,0.0,4.879500364742651,0.05850176809649684,2.5689379256178048e-05,0.0,-0.23592946202721943,-0.40933458228989394,0.11695596481181773,-0.17354032824411028,0.3792884567086555,0.4,0.005952380952380952,0.0,0.0,-0.042072549662404965,0.48426982407348623,0.22579525366163122,0,0,0
LLkWtYeGVgA,2025-03-18 00:00:00+00:00,5,2,7,0.2857142857142857,7,0.4,0.005952380952380952,0.0,0.0,4.4131837120371875,0.13936301292161432,0.0022435729444875855,0.0,0.48426982407348623,1.1360133382246178,0.22579525366163122,-0.042072549662404965,0.6633439714188438,0.0,0.0,0.0,0.0,-0.07263414522267428,-0.26507863155915906,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-19 00:00:00+00:00,7,0,6,0.0,7,0.0,0.0,0.0,0.0,2.149196970742204,0.14280230962803325,0.002245738062401677,0.0,-0.26507863155915906,-0.40933458228989394,0.11695596481181773,-0.07263414522267428,0.3845958710621589,0.0,0.0,0.0,0.0,-0.08892056902418663,-0.28589946693911594,0.11695596481181773,0,1,0
LLkWtYeGVgA,2025-03-20 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.7867957924693438,0.14643112549929818,0.002249788529816829,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,-0.08892056902418663,0.38923449083275835,0.6666666666666666,0.0,0.0,0.5,0.06554125124216575,0.9755071270099334,-0.5722371859426227,1,1,0
LLkWtYeGVgA,2025-03-21 00:00:00+00:00,3,2,5,0.4,5,0.6666666666666666,0.0,0.0,0.5,0.8997354108423511,0.2617019867983044,0.002249788529816829,0.0,0.9755071270099334,1.9539787612657946,-0.5722371859426227,0.06554125124216575,1.8013593209250283,0.0,0.0,0.0,0.0,0.07272616017768568,-0.28173529986312457,0.11695596481181773,1,1,0
LLkWtYeGVgA,2025-03-22 00:00:00+00:00,3,0,3,0.0,3,0.0,0.0,0.0,0.0,0.9511897312112599,0.26652246845336736,0.002249788529816829,0.0,-0.28173529986312457,-0.40933458228989394,0.11695596481181773,0.07272616017768568,0.3882516543740457,0.0,0.0,0.0,0.0,0.07955395240243823,-0.28589946693911594,0.11695596481181773,1,1,0
LLkWtYeGVgA,2025-03-23 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.9759000729484532,0.271386797119524,0.002249788529816829,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.07955395240243823,0.38923449083275835,0.0,0.0,0.0,0.0,0.07955395240243823,-0.28589946693911594,0.11695596481181773,1,1,0
LLkWtYeGVgA,2025-03-24 00:00:00+00:00,2,0,2,0.0,2,0.0,0.0,0.0,0.0,0.9759000729484532,0.271386797119524,0.002249788529816829,0.0,-0.28589946693911594,-0.40933458228989394,0.11695596481181773,0.07955395240243823,0.38923449083275835,0.5,0.0,0.0,0.0,0.06748282173522005,0.6549502696776819,0.11695596481181773,1,1,0
