video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugyj3mgCDV8gG1Uw8-Z4AaABAg.APkCa_nB1TuAPkGE1oheuK,Ugyj3mgCDV8gG1Uw8-Z4AaABAg,@SageRunningfox12345,UCbtSDYVjGuWbeSeiXzEUFLg,Aye what about critters in those poisonous oaks in Alton IL. Hopi Owl Medicine to you grandma hope you could stop basing the attack of your grandson maybe next time don’t feel inspired enough from a PlayStation 2 game called silent hill 2 and suffocate your god damned Native American grandchild.,en,2025-11-20T11:58:04Z,2025-11-20 06:58:04,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwhlQmXrvcjUOeLki14AaABAg.ALYqblYiACfALdY3tO3E3S,UgwhlQmXrvcjUOeLki14AaABAg,@Sofi_takh,UCw0B-sD0XdeC5fueqFd-jnQ,"​@HeIIo_thereeno, in actuality, there are no accusations against this actor, not one victim came forward. Just twitter noise based on nothing raised and amplified by a faction of the Wednesday fandom that saw his character as a threat to their fictional ship. The actor, Percy Hynes White, proved himself to be a talented, charismatic and professional actor, with no bad  luggage to weigh him down. I hope he is recognized and has a great future outside of this show, its unhinged fans and spineless producers",en,2025-08-10T11:13:43Z,2025-08-10 07:13:43,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwZQqYsF-ybMIa4gux4AaABAg.ALYQFUHxMb_ALZTVEMMdaH,UgwZQqYsF-ybMIa4gux4AaABAg,@erbek112,UCBd-9friVVtoWg3frN4T9cw,Next episodes,de,2025-08-08T11:57:33Z,2025-08-08 07:57:33,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgziKfLWS0IEZ9s-Emd4AaABAg.ALYNnTBo7jSALZTWBEQfWa,UgziKfLWS0IEZ9s-Emd4AaABAg,@erbek112,UCBd-9friVVtoWg3frN4T9cw,Nah,jv,2025-08-08T11:57:41Z,2025-08-08 07:57:41,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxWh5HBmfw9W7ENm0l4AaABAg.ALY77HntRTPAL_RYdDF9sA,UgxWh5HBmfw9W7ENm0l4AaABAg,@Carl-ds5nk,UCdrfWqXn4NbxTjPykdq_MuA,"It's just more DEI, wtf do you mean? White woman with a 13% monkey, it's f*****g disgusting, it's zoophilia. This show is just another propaganda show to push eradication of white people, nothing more.",en,2025-08-08T20:59:47Z,2025-08-08 16:59:47,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgymRMMP2CJ8QSstk_J4AaABAg.ALXnY893bIgALXtGzXLbCU,UgymRMMP2CJ8QSstk_J4AaABAg,@Shadow_editz-n8t,UCIxEZ5mmzxOCYi4Hl0PhPQA,December,NA,2025-08-07T21:13:03Z,2025-08-07 17:13:03,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgymRMMP2CJ8QSstk_J4AaABAg.ALXnY893bIgALXvTj-kocL,UgymRMMP2CJ8QSstk_J4AaABAg,@AL-rs6fh,UCXm2KHyTd9w9wy1G6knLLIA,​@Shadow_editz-n8tokay,so,2025-08-07T21:32:16Z,2025-08-07 17:32:16,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyvhAq-mXeL8ZUto_B4AaABAg.ALXg2aG_Qv1ALXr7lL9rVk,UgyvhAq-mXeL8ZUto_B4AaABAg,@flpl5940,UCnBlfYTEYompLr_QO7L3R6w,I don’t think he killed her. But still this season was very short and kind of “empty” in my opinion. Hope the 3rd season won’t disappoint,en,2025-08-07T20:54:19Z,2025-08-07 16:54:19,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyvhAq-mXeL8ZUto_B4AaABAg.ALXg2aG_Qv1ALYWwUO1TmO,UgyvhAq-mXeL8ZUto_B4AaABAg,@kenzietreat,UC5Huacfmcv7zzM2k0T9fRDQ,"@flpl5940 only half of the season has been released, part 2 is coming out in a month",en,2025-08-08T03:08:23Z,2025-08-07 23:08:23,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyWKfGMat39Jx31m5t4AaABAg.ALXNN70cpXjALXPjOjkruN,UgyWKfGMat39Jx31m5t4AaABAg,@thugszee4962,UC7WpMYVwUFKOCbTvhRy1EYg,Overhyped,NA,2025-08-07T16:46:11Z,2025-08-07 12:46:11,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugzgfo5tbpry1oggv9V4AaABAg.ALXIOJ4N5xkALXJ2KNUr2R,Ugzgfo5tbpry1oggv9V4AaABAg,@to.kanali,UCGBRh17NmkMij4WahGkW8xg,Of course not,en,2025-08-07T15:47:44Z,2025-08-07 11:47:44,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyUUC98-9GHOmwneGR4AaABAg.ALX1l2QBZdDALXKmL_Nekr,UgyUUC98-9GHOmwneGR4AaABAg,@to.kanali,UCGBRh17NmkMij4WahGkW8xg,He isn't in the series anymore,en,2025-08-07T16:02:54Z,2025-08-07 12:02:54,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyUUC98-9GHOmwneGR4AaABAg.ALX1l2QBZdDALb9v8m4P5m,UgyUUC98-9GHOmwneGR4AaABAg,@HeIIo_theree,UCTJHD7v7_l-K1glRhdmrCPQ,"Accused of SA, not coming back",en,2025-08-09T13:04:11Z,2025-08-09 09:04:11,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxbRjKj89chasC5Ua94AaABAg.ALWPfkUYmjbALWVQ9-OVmy,UgxbRjKj89chasC5Ua94AaABAg,@raginggyuhh,UCyBhrGdCGwW-3CdOwb9kg3w,"Dude, just finished it and it's really good!!! You're just salty if u dont like it tbh",en,2025-08-07T08:16:36Z,2025-08-07 04:16:36,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxbRjKj89chasC5Ua94AaABAg.ALWPfkUYmjbALWWQQvPEbs,UgxbRjKj89chasC5Ua94AaABAg,@adamsharris1275,UC14jaRaDRzTWACOF4FEPrfQ,​@raginggyuhh yeah you can call me salty when they destroy a great movie.,en,2025-08-07T08:25:23Z,2025-08-07 04:25:23,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwEdR8a6dPDuresaMB4AaABAg.ALWE5tk2PQpALWLqd_cd9P,UgwEdR8a6dPDuresaMB4AaABAg,@salmanAbdullah-j2h,UCE5WOr_lMiPJBO44zo7KRUA,كم عدد الحلقات في الجزء الأول ؟,ar,2025-08-07T06:52:59Z,2025-08-07 02:52:59,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwEdR8a6dPDuresaMB4AaABAg.ALWE5tk2PQpALWPRu1GLMj,UgwEdR8a6dPDuresaMB4AaABAg,@kgarmyofficial3723,UCMBSZV8_UI0cepmj72uwIww,​@salmanAbdullah-j2h  4,id,2025-08-07T07:24:25Z,2025-08-07 03:24:25,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgzptmQzox6eHS1gTYN4AaABAg.ALVuvvbQHyMALWVS395jTN,UgzptmQzox6eHS1gTYN4AaABAg,@raginggyuhh,UCyBhrGdCGwW-3CdOwb9kg3w,then why are u watching?,en,2025-08-07T08:16:52Z,2025-08-07 04:16:52,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgzptmQzox6eHS1gTYN4AaABAg.ALVuvvbQHyMALWWFcMvPAi,UgzptmQzox6eHS1gTYN4AaABAg,@adamsharris1275,UC14jaRaDRzTWACOF4FEPrfQ,​@raginggyuhh cause the first season was good and like hollwoke always does they fd it up,en,2025-08-07T08:23:54Z,2025-08-07 04:23:54,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALds5Xvs_WM,UgyxSml5q-MIo-NCzHV4AaABAg,@al.imran413,UCgaA_XG4ZKHkRHDu06WZM9Q,"yeah , but at least they show all the episodes together...rather than watching an episode once a week like in amazon",en,2025-08-10T14:17:26Z,2025-08-10 10:17:26,26
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALe0SAQGlqW,UgyxSml5q-MIo-NCzHV4AaABAg,@KrishnaAgrawal-d6n,UCxJyv83ktsGbF53yQiQ3YLg,You should be grateful because we have waited more than a year,en,2025-08-10T15:39:10Z,2025-08-10 11:39:10,22
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALgSawYfAt2,UgyxSml5q-MIo-NCzHV4AaABAg,@justcrimeless,UC4WIh3ZZzcs2PRifr89xHuQ,at least it’s not like cobra kai 😭,NA,2025-08-11T14:23:39Z,2025-08-11 10:23:39,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALgopmKGnzw,UgyxSml5q-MIo-NCzHV4AaABAg,@strawberry012-t3t,UCQ43pLUF9CXaQV3CbOzxDpg,atleast it’s not like the summer i turned pretty,NA,2025-08-11T17:46:39Z,2025-08-11 13:46:39,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALmKHH-68ms,UgyxSml5q-MIo-NCzHV4AaABAg,@always_zayy,UCPG0Uc2KLXS1PbdCpoBzZBw,Wait how many episodes in part 1?? Does that mean there is more after she gets pushed from the building??? If so then THANK GOD. I WAS JUST CRASHING OUT RN BC I WAS SO ANNOYED WITH HOW IT WENT,en,2025-08-13T21:06:22Z,2025-08-13 17:06:22,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALr-enAgiQS,UgyxSml5q-MIo-NCzHV4AaABAg,@psychobaallll,UCeqcm6porm7X0sQKCwyBcnQ,Annoying right..,NA,2025-08-15T16:42:25Z,2025-08-15 12:42:25,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALr7se1kkbX,UgyxSml5q-MIo-NCzHV4AaABAg,@CallMeSpyy,UCS11q5tVPIXbkBOzJZlaEew,Youre lucky- I watched part 1 in 2023 when it was released i had to wait 2 years,en,2025-08-15T17:54:13Z,2025-08-15 13:54:13,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALr9-0LMZVa,UgyxSml5q-MIo-NCzHV4AaABAg,@always_zayy,UCPG0Uc2KLXS1PbdCpoBzZBw,​@CallMeSpyy she means part 2 of season 2 whuch only hust came out.,en,2025-08-15T18:03:57Z,2025-08-15 14:03:57,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bALr9VXakE0o,UgyxSml5q-MIo-NCzHV4AaABAg,@LadyLike1469,UCmmPWen_H0-AUhDPa_LBVHw,"​@CallMeSpyy2 bro it's almost 3, i watched it when it released, i half died waiting",en,2025-08-15T18:08:24Z,2025-08-15 14:08:24,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyxSml5q-MIo-NCzHV4AaABAg.ALVIKL--V8bAN8mL0tUq9A,UgyxSml5q-MIo-NCzHV4AaABAg,@Forsaken_Vale,UC0-3xTNWKabsCfRFmxz10Lg,at least it wasn't like squid game where they took 1 season of content and then stretched it out onto 2 seasons and you have to wait a full year for the 3rd season to come out.,en,2025-09-16T20:14:13Z,2025-09-16 16:14:13,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwGlmI9vUvh9YsFtW14AaABAg.ALVFnxdNY4gALVU9rcH6RK,UgwGlmI9vUvh9YsFtW14AaABAg,@Xx_potterhead_xX,UCATkUaTJLJBoDYa7wfAXe5Q,nah u gotta be joking 😂,jv,2025-08-06T22:46:24Z,2025-08-06 18:46:24,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwGlmI9vUvh9YsFtW14AaABAg.ALVFnxdNY4gALWW8IOApFv,UgwGlmI9vUvh9YsFtW14AaABAg,@damiiiiiiiii,UCmDdZEZq94l-65MUhkvfTrg,@Xx_potterhead_xXfinished it and it was mid im deadass lol,mt,2025-08-07T08:22:55Z,2025-08-07 04:22:55,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwpOT3Ittvm360dWH94AaABAg.ALV7LQc8kK3ALVUDXHrhml,UgwpOT3Ittvm360dWH94AaABAg,@Xx_potterhead_xX,UCATkUaTJLJBoDYa7wfAXe5Q,0/10 ragebait,NA,2025-08-06T22:46:54Z,2025-08-06 18:46:54,3
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxLuuGqE0GvFdLLCld4AaABAg.ALUvlUVAToZALUz9fgraWn,UgxLuuGqE0GvFdLLCld4AaABAg,@TheAnimatedPlaybutton,UCchgPjfLNFKmkm8l9OZN7Gw,Bad taste,et,2025-08-06T18:06:46Z,2025-08-06 14:06:46,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxLuuGqE0GvFdLLCld4AaABAg.ALUvlUVAToZALV7Ud4Yr3C,UgxLuuGqE0GvFdLLCld4AaABAg,@altberg__,UCWpuSuGzQKhkggTjsrZy-Kw,it so bad. it really hurts,NA,2025-08-06T19:28:16Z,2025-08-06 15:28:16,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgxLuuGqE0GvFdLLCld4AaABAg.ALUvlUVAToZALVIMXYR2Dm,UgxLuuGqE0GvFdLLCld4AaABAg,@rohanrajput_9,UCvKHwFnMKj8hGgII--04D6A,"First one was overrated, this is actually good, maybe you're just in for the dance ig",en,2025-08-06T21:03:17Z,2025-08-06 17:03:17,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyDRxhWM-FCM0mPQfp4AaABAg.ALUqcu47KbnALUt4SruAkB,UgyDRxhWM-FCM0mPQfp4AaABAg,@Stigmatix666,UCEgQO_SEtWjZorV2PsjYKmQ,It's been out for several hours..,en,2025-08-06T17:13:37Z,2025-08-06 13:13:37,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyDRxhWM-FCM0mPQfp4AaABAg.ALUqcu47KbnALUxmC5MO6I,UgyDRxhWM-FCM0mPQfp4AaABAg,@brooklencalthorpe4693,UCZ4snh1Zh70Wy2jI32lDQ3w,@Stigmatix666 no he said part 2,bg-Latn,2025-08-06T17:54:41Z,2025-08-06 13:54:41,4
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwnYylg__Um1Mp3C3Z4AaABAg.ALUhLwBOt8oALUo-MhtgGX,UgwnYylg__Um1Mp3C3Z4AaABAg,@RocketHeart-n9e,UCYb0cClSOMi8k7OR6T6zrGw,so that you renew your subscription,en,2025-08-06T16:29:14Z,2025-08-06 12:29:14,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgwnYylg__Um1Mp3C3Z4AaABAg.ALUhLwBOt8oALUqEOFVoj_,UgwnYylg__Um1Mp3C3Z4AaABAg,@iamgolu007,UClWvQ9GyQyG3fxbKC3frgYQ,"​@RocketHeart-n9eyeah, it's business.",fy,2025-08-06T16:48:46Z,2025-08-06 12:48:46,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgzdN3jlDynHyT3qnix4AaABAg.ALUUGr6B8oaALUYhXeBCMC,UgzdN3jlDynHyT3qnix4AaABAg,@AlaskaontoaletGang,UCHtJwdBanNrahpWSNUgheqA,its out btw,en,2025-08-06T14:06:51Z,2025-08-06 10:06:51,3
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyCvJjPr8nWOwExF4J4AaABAg.ALUH8w2iYhVALULTJfO9sI,UgyCvJjPr8nWOwExF4J4AaABAg,@FLOY1,UC02oB8EA_tJsxAZ2sbeOJVw,It already out and I watched it,en,2025-08-06T12:11:11Z,2025-08-06 08:11:11,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyCvJjPr8nWOwExF4J4AaABAg.ALUH8w2iYhVALUP5jKXkWt,UgyCvJjPr8nWOwExF4J4AaABAg,@Jackbell671,UCir-3hsUcqqsq7CFtu-7A7w,@FLOY1 Same and i loved it!,en,2025-08-06T12:42:55Z,2025-08-06 08:42:55,2
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyN1gtfMN__jSqe3ht4AaABAg.ALUCnax3GGaALUnnr-XYs_,UgyN1gtfMN__jSqe3ht4AaABAg,@conniecarroll747,UCNw3HGjR-idwJitJXICc88A,Is it as good as the first season?,en,2025-08-06T16:27:31Z,2025-08-06 12:27:31,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyN1gtfMN__jSqe3ht4AaABAg.ALUCnax3GGaALVBJb8SEGt,UgyN1gtfMN__jSqe3ht4AaABAg,@MinecraftVilager.01,UCNQGKpinqIveUJIoi2d0Odg,@conniecarroll747 nah,gd,2025-08-06T20:01:43Z,2025-08-06 16:01:43,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyOjuuqm_wa42uS09x4AaABAg.ALUA6Z1hxcwALUiBRoTtXu,UgyOjuuqm_wa42uS09x4AaABAg,@michaelsantiago5235,UC_MmfNHLURzaqygvMCKllBA,The other 4 release next month.,en,2025-08-06T15:38:27Z,2025-08-06 11:38:27,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyOjuuqm_wa42uS09x4AaABAg.ALUA6Z1hxcwALUnrVS9ZJr,UgyOjuuqm_wa42uS09x4AaABAg,@conniecarroll747,UCNw3HGjR-idwJitJXICc88A,​@VickyStsn Thank you.,NA,2025-08-06T16:28:01Z,2025-08-06 12:28:01,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyArZDeo4YVQmOJNTN4AaABAg.ALU2XXWHIwPALUo6h7i1Zb,UgyArZDeo4YVQmOJNTN4AaABAg,@conniecarroll747,UCNw3HGjR-idwJitJXICc88A,"Wait, you want songs put along the episodes? Everybody's doing that. I find it interferes a lot of the time depending on the music used.",en,2025-08-06T16:30:14Z,2025-08-06 12:30:14,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyArZDeo4YVQmOJNTN4AaABAg.ALU2XXWHIwPALUp4-K561l,UgyArZDeo4YVQmOJNTN4AaABAg,@AeiEdits,UCgYsTtOw4rj4yLSpW7w0Yzg,​@conniecarroll747no it can be an outro or intro!,en,2025-08-06T16:38:36Z,2025-08-06 12:38:36,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgybN7Us-EoqLj3VG4R4AaABAg.ALTnF5sGqlFALUoVr4wW4W,UgybN7Us-EoqLj3VG4R4AaABAg,@conniecarroll747,UCNw3HGjR-idwJitJXICc88A,Have you called your cable company? I got through my cable company. You can try downloading which I used to put in another of my devices. I can't say it will work for the first time.,en,2025-08-06T16:33:40Z,2025-08-06 12:33:40,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyP_ImVVl_xVHxm0C54AaABAg.ALTJUM_b5I_ALTKZu9zdvA,UgyP_ImVVl_xVHxm0C54AaABAg,@markellunflitered,UCgzQeTtApdMSdx39qhKMC5g,It coming out now at 12am,en,2025-08-06T02:44:06Z,2025-08-05 22:44:06,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgzgDmpo9SYAQHtXs3V4AaABAg.ALSHuvipRnDALSV8m8U8FY,UgzgDmpo9SYAQHtXs3V4AaABAg,@MagicalLeia,UC1IwPaF34K07RAqcXerXJmA,Me,mi,2025-08-05T18:57:17Z,2025-08-05 14:57:17,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyZv4BB5iYc7PFU0nh4AaABAg.ALRzM_chjGTALS3B5vrxkL,UgyZv4BB5iYc7PFU0nh4AaABAg,@Allie_twilightlover,UC2ecMqE903C-qtm5HMl3PyQ,"Apparently, he’s not in the season because a while back, there was bad rumors I don’t really know",en,2025-08-05T14:52:55Z,2025-08-05 10:52:55,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyZaOegsUmeelDUzRF4AaABAg.ALRW5KL8Gg2ALbAZ6drS-x,UgyZaOegsUmeelDUzRF4AaABAg,@HeIIo_theree,UCTJHD7v7_l-K1glRhdmrCPQ,Actor was accused of SA. Not coming back.,en,2025-08-09T13:09:46Z,2025-08-09 09:09:46,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,UgyZaOegsUmeelDUzRF4AaABAg.ALRW5KL8Gg2ALbAyOm71Iy,UgyZaOegsUmeelDUzRF4AaABAg,@Jaric17,UC0JD0GXFJOXgxmC51KNtjLA,@HeIIo_thereeapparently the actor of Kent (the non-main charahcter siren guy) accidentally revealed it on a social media post that Xavier managed to secure a spot in one of the episodes in season 3 as a cameo,en,2025-08-09T13:13:22Z,2025-08-09 09:13:22,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugx1FdBOsk3UsJsfvP14AaABAg.ALQxJhlzHeGALRovcALQ7N,Ugx1FdBOsk3UsJsfvP14AaABAg,@Sentrybr-g4t,UC6gBQg6dK5xlb28EvWy3REw,LETS GOOOOO IM SPENDING THE WHOLE DAYYYYY,NA,2025-08-05T12:39:36Z,2025-08-05 08:39:36,1
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugxz5j_aOi7o1Do1s2R4AaABAg.ALQYNxn8oEVALQxGsrZg2Z,Ugxz5j_aOi7o1Do1s2R4AaABAg,@56himanshu,UCg-dSSxUF3dcHK2zB_szDAw,There’s only 8 🫠,en,2025-08-05T04:33:18Z,2025-08-05 00:33:18,0
03u4xyj0TH4,Wednesday: Season 2 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-09T12:58:06Z,Ugxz5j_aOi7o1Do1s2R4AaABAg.ALQYNxn8oEVALVZRa72fxf,Ugxz5j_aOi7o1Do1s2R4AaABAg,@Sophiaandguero,UCP-RG5ob5JfyGRECAkmOhMg,@56himanshubruh,NA,2025-08-06T23:32:31Z,2025-08-06 19:32:31,0
